SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,REVIEW_DOC_NO,REVIEW,DOC_PART_NO
G,P07,S42,119102,RVD-220318-0000288,양조절은 필수입니다세미 매트라고 생각들어서 건성이신 분들께는 여름에도 추천드려요,2
G,P07,S42,145914,RVD-220318-0000275,리뉴얼 전 버전을 잘 썼어서 리뉴얼된 것도 구매 하지만 마스크시국에 잘 손이 안감ㅠ 리뉴얼 전보다 앏은 느낌이긴 한듯 마스크에 덜 묻어나는 편이지만 묻어나긴 함 파운데이션 대신 쓸 수 있는 쿠션임 건성에게 겨울에는 좀 매트하고 화장티 남,1
G,P07,S42,145914,RVD-220318-0000274,인생 쿠션 지성인데 세미매트하게 발리고 잘 바르면 지속력도 좋아요,1
G,P07,S42,145914,RVD-220318-0000274,그렇다고 두껍게 발리지도 않아서 가벼운 피팅감입니다,2
G,P07,S42,145914,RVD-220318-0000273,쿠션은 헤라죠 커버 너므너무 잘 됩니다잡티도 없어집더,1
G,P05,S06,128832,RVD-220318-0000266,쌩얼에 바를 컬러립밤 찾다가 입술에 바르는 거니 비건제품이 좋을 것 같아 구입했어요2호 누드크럼블 쌩얼에 바르기 딱 좋은 자연스러운 혈색을 주는 은은한 색상이고 살짝 핑크코랄빛이 나는 것 같아요보습감은 쏘쏘 컬러립밤이라 보습감은 조금 떨어지는듯,1
G,P05,S06,73251,RVD-220318-0000261,이거 쓰고 바로 각질 사라졌어요,1
G,P05,S06,73251,RVD-220318-0000261,진짜 촉촉하고 좋아요,2
G,P05,S06,73251,RVD-220318-0000261,되게 유명해용 주변 사람들도 많이 사용하고 근데쫌 사용하는 게 불편해요,3
G,P05,S06,73251,RVD-220318-0000261,너무 쪼만하고  스틱으로 나오면 완젼 조을거 같아요,0
G,P05,S06,73251,RVD-220318-0000261,지금은 약간 손톱에 끼고 쨋든 그치만 조아용 ㅎㅎ,0
G,P05,S06,16899,RVD-220318-0000259,내 인생템 이거 단종 시킨 직원 나와보세요,0
G,P05,S06,16899,RVD-220318-0000259,진짜 너무 하신거 아닌가요 5년 넘게 내 입술 각질을 없애준 애인데 왜 단종 시켜요 나 이제 매트립 어떻게 발라요 으헝헝 온고잉해줘요,1
G,P05,S06,16899,RVD-220318-0000259,온고잉,0
G,P05,S06,16899,RVD-220318-0000258,한동안 이것만 썼어요,0
G,P05,S06,16899,RVD-220318-0000258,용량도많고 효과도 좋은거같아서ㅋㅋ 근데 립메덱스가 더 낫네요,1
G,P05,S06,16899,RVD-220318-0000258,갈아탑니다 ㅅㅅ,0
G,P05,S06,157,RVD-220318-0000254,저녁에 자기전에 얘 바르고 일어나서 휴지로 싹 닦아주면각질 하나도 없고 그 어떤 매트하고 그지같이 각질부각되는 이상한 립을 발라도 찰떡으로 최상의 상태의 보들보들 맨들한 입술을 만들어준다나이트 립팩으로 아주 좋음,1
G,P05,S06,147329,RVD-220318-0000252,선물받아서 사용해봤는데 만족스러웠다입술이 워낙 건조하고 각질이 잘일어나서 바세린을 달고 사는데 요제품쓸때 바세린 자주안쓴거같음ㅎ컬러도 입술색과 자연스럽게 녹아나는 컬러여서 민낯일때도 자주애용할수있어서 좋았다ㅎㅎ케이스도너무이쁘구별다섯개쾅쾅,1
G,P05,S06,147329,RVD-220318-0000251,색도괜찮고 케이스도예쁜데 효과는 좋은지 잘모르겠는 이것만바르면 입술각질이 두꺼워지는 느낌이 나요,1
G,P05,S06,147329,RVD-220318-0000250,역시 디올색상도 예쁘고 발림이 너무 좋아요색색별로 다 가지고싶은 디올,1
G,P05,S06,144347,RVD-220318-0000249,다쓰면 또사고 다쓰면 또사요매일매일 자기전에 도톰하게 올리고 자는데이거 덕분에 얼굴에서 제일 자신있는부위가 입술이 됐습니다,0
G,P05,S06,126021,RVD-220318-0000248,저에게는 맞지 않았던 보습이 생각보다 잘되진 않더라구요 ㅠㅠ,1
G,P05,S06,126021,RVD-220318-0000248,꿀향도 별루저는 유리아쥬로ㅠ다시 ㄱㄱ,2
G,P05,S06,126021,RVD-220318-0000247,구냥 평범한 립밤이에용 가격도 저렴해서 그냥 휴대하기 좋은 립밤 촉촉하게 마무리돼서 화장하기 전에 바르거나하고 나서 건조할 때 바르는데 조아써용,1
G,P05,S06,126021,RVD-220318-0000246,예전에 구매했을때는 효과는 좋았는데향이 좀 별로였는데 언젠가부터 리뉴얼이 된건지보습력은 더 높아지고 향도 무향으로 바뀜너무 맘에 든다자기 전이나 회사에 두고 꾸준히 발라주고 있음입술 트거나 아플때 스틱형이라서 쉽게 슥슥 바르기 좋음디자인도 전체적으로 아이보리 색에 귀여운 꽃 그림이 그려져있어 무난하고 튀지 않아서 좋음가격도 괜찮고 앞으로도 계속 쓸거같음,1
G,P05,S06,97907,RVD-220318-0000244,촉촉해요립밤 필요하신분들 써보세요ㅎ,1
G,P05,S06,99221,RVD-220318-0000243,저 립밤 유목민이라 여러개 썼었는데이건 진짜 우연히 발랐다가 아예 구매해서 지금도 쓰고 있는 제품이에요오일리한것같으몀서 끈적거림없이 촉촉 ㄹㅇ 써보세요,1
G,P05,S06,99221,RVD-220318-0000242,내옆에 꼭 끼고 바르는 제품 ? 입술이 촉촉해질 수 있게 바르는 것 같아용 잠자기전에는 꼭 발라주고 자요,1
G,P05,S05,121796,RVD-220318-0000233,작고 얇은 입이라 사봤는데효과확실히 차이는 있지만 드라마틱하진 않음그리고 딱히 예쁜 모양으로 부푼다는 보장 없음그냥 부품그리고 사람마다 다를 수도 있지만 난 정말 안매움딱히 많이 아프지도 맵지도 않음,1
G,P05,S05,121796,RVD-220318-0000233,입에 들어가면 좀 매운데 그냥 그것도 참을만 함얹었을때 음 좀 자극적이군 할만큼이지유튜버들마냥 오두방정 떨 만큼 매운 거 절대 아니니까 쫄지 맙시다,2
G,P05,S05,136246,RVD-220318-0000229,일단 플럼퍼 효과는 거의 없었는데 부풀어오르지 않아도 촉촉한 립이 너무 예쁘게 표현되서 나쁘지 않았습니다,1
G,P05,S05,136246,RVD-220318-0000229,그리고 효과 없는만큼 자극이 덜해서 화끈한거 못 참으시는 분들도 사용하기 좋을것 같아요,2
G,P05,S05,117386,RVD-220318-0000226,색상이름이 기억안나지만 촉촉한제형 때문에 화장 연하게 청순한 컨셉 잡을때 잘썼어요촉촉한 제형이기 때문에 지속력은 좋지 않았지만 착색이있어서 막 나쁘진 않았고 정말 촉촉한편이었고 자연스럽게 발려서 연한 화장에 딱이었어요,1
G,P05,S05,117886,RVD-220318-0000213,샤넬 루쥬코코는 뭐 말모촉촉함과 색상을 다잡은아이에요,1
G,P05,S05,117886,RVD-220318-0000213,인스타 보다 86번에 꽂혀서 샀는데 봄에 너무 잘어울리는 색감이에요,0
G,P05,S05,117886,RVD-220318-0000213,부드럽게 발리고 각질부각안되고 지속력은 잘모르겠지만 그래도 이쁘니까괜찮아요웜톤쿨톤 구분안하고 다 잘어울린다해서 사용해봤는데확실히 웜톤분들이 사용하는거보단 쿨톤분들이 사용했을때너무이쁠거같아요,2
G,P05,S05,130838,RVD-220318-0000212,촉촉하고 예뻐요ㅎㅎ 지속력은 좀 아쉽지만,1
G,P05,S05,150032,RVD-220318-0000207,보송보송하고 밀착력도 좋고 주름 사이를 잘 메워주면서 예쁘게 발려요,1
G,P05,S05,150032,RVD-220318-0000207,둥근 모양이라 본통째로 라인 잡기가 어려워서 대충 슥슥 바르고 손가락으로 문질러주는데 스머징이 예쁘게 잘 돼서 오버립하면 되게 예뻐요 올영세일 때 세 컬러인가 샀는데 모브병유발 컬러가 엄청 예뻤어요,2
G,P05,S05,150032,RVD-220318-0000207,딱 요새 유행하는 예쁜 모브색이에요,0
G,P05,S05,144863,RVD-220318-0000205,에스쁘아 티클드핑크 여쿨 봄웜 걸쳐있는분들이나 코랄핑크 복숭아립 좋아하는 분들께 추천해요,0
G,P05,S05,144863,RVD-220318-0000205,립밤처럼 촉촉한데 컬러가 매우 잘 쌓여서 감탄하게 되는 질감이에요 ?,1
G,P05,S05,144863,RVD-220318-0000205,아주 약간의 형광기가 섞여있고 명도가 높은 제품이라 베이스립으로 좋고 피부톤을 환하게 밝혀줘요,0
G,P05,S05,152973,RVD-220318-0000200,웨이크메이크 립스틱 넘 예뻐요ㅠ 패키지도 예쁘고 색상도 예쁘고 각질부각 없고 립스틱이라 지속력은 그렇지만 그래도 색이 너무 예뻐서 놓칠수 없어요ㅠ 이거 바른날 사람들이 립 뭐발랐냐고 그렇게 물어봅니다,1
G,P05,S05,152973,RVD-220318-0000200,예뻐요 한개는 꼭 가지고 있으세요 ㅠ,0
G,P05,S05,152973,RVD-220318-0000200,가격도 착해요ㅠ,0
G,P05,S05,152973,RVD-220318-0000199,겉으로 봤을때는 매트 립스틱 인 것 같지만 손바닥에 슥슥 발라보니 부드럽게 잘 발렸어요,1
G,P05,S05,152973,RVD-220318-0000199,그래서 입술에 직접 바를때도 녹아들어 뭉침없이 부드럽게 발리더라고요 바르면 보이는 색상이 그대로 보여져 발색력 또한 우수했어요,2
G,P05,S05,152973,RVD-220318-0000199,여러번 덧바르지 않아도 되고 뭉침없이 발리더라고요 03 New Romance 뉴 로맨스는 톤다운된 핑크플럼 립 색상이에요,3
G,P05,S05,152973,RVD-220318-0000199,차분한 핑크무드가 낭만적으로 느껴지는 색감이에요05 Mr Beige 미스터 베이지는 브릭레드 색감이에요,0
G,P05,S05,152973,RVD-220318-0000199,과하지 않은 레드 컬러가 가을 겨울 코디에 어우러지는 립 색상이에요,4
G,P04,S09,75645,RVD-220318-0000192,레드패치는 사실 효과 잘 모르겠어요그냥 화장전이나 오염 대비용인 느낌여드름이 가라앉거나 더 빨리 익거나 하는 효과는 없었어요옐로우패치는 확실히 효과 있었어요붙이고서 시간지나면 염증을 빼주고 잘아물었어요근데 사실 붙인 티가 좀 나는편이긴해서 큰 메리트는 못느꼈어요,1
G,P04,S09,41592,RVD-220318-0000188,이것만 씁니다티도 잘 안나구뾱 깔끔하게 뽑힐때의 희열 느낄 수 있어요,1
G,P04,S09,41592,RVD-220318-0000188,히히,0
G,P04,S09,41592,RVD-220318-0000187,다른 여드름 패치보다 얘가 훨 나은듯붙이고 다음날 아침에 보면 흡수돼서 희게 변하는 것도 그렇고짜고나서 붙이면 효과 좋음,1
G,P04,S09,41592,RVD-220318-0000187,굿,0
G,P04,S09,153609,RVD-220318-0000177,아가베 에너지가 담긴 촉촉한 수분 마스크팩허니집 아가베 수분 밀착 마스크새롭게 만나는 수분감 넘치는 피부 ??끈적이지 않는 흡수력으로 촉촉한 수분감만 피부에전달하는 수분 에센스랍니다 ??,1
G,P04,S09,153609,RVD-220318-0000177,여린 피부도 사용가능한 순한 저자극 에센스와 자연유래 원단으로 각질 케어 성분과 피지컨트롤 특허성분을함유해 매끄러운 피부결 케어해주고 우수한 밀착시트로 얇고 부드러운 시트가 얼굴의 굴곡진 부분까지밀착되어 수분 공급해주니 좋았어요,2
G,P04,S09,153609,RVD-220318-0000177,요즘 크림까지 발라도 건조한 피부가 고민이였는데사용해보니 끈적임 없이 산뜻한 에센스가 빠르게흡수되어 꽉 찬 수분 충전 효과가 정말 최고에요피부가 촉촉하니 부드러워진 느낌이에요,3
G,P04,S09,153609,RVD-220318-0000177,마스크팩하고도 에센스도 가득 넘쳐서 바디까지촉촉하게 충분했어요 ?,4
G,P04,S09,153609,RVD-220318-0000177,굴곡진 부분까지 밀착 수분 공급 거칠고 메마른 피부를 매끈하게 끈적임 젓이 산뜻한 에센스 민감성 피부에도 안전하게단점그다지 진정효과는 없었어요그냥 무난한 느낌이에요그냥 수분용이지 진정은 안되요,5
G,P04,S09,151199,RVD-220318-0000174,일단 시트가 너무 마음에 들어요제가 좋아하는 마스크 시트 재질인데 밀착력 대박입니다그냥 제 피부같이 완벽하게 붙어 있어요시트 크기도 너무 크지 않아서 헤어라인에 에센스가 묻지 않아서 좋았어요남은 에센스 양도 엄청났습니다어차피 피부에서 흡수하는 양은 정해져 있다고 생각해서 남은 에센스는 공병에 덜어두고 다음날까지 사용하려고요 ㅋㅋㅋ가격이 조금만 저렴하면 좋을 듯 ㅠ,1
G,P04,S09,151199,RVD-220318-0000173,와우 이거 제가 써본 마스크팩 중에서 탑3안에 들것같아요화이트닝 이름값 하네요ㅎㅎ 안색이 밝아지고 진짜로 쓰고 나서 시트 붙인쪽 안붙인쪽 자세하게 보면 경계선이 보여요 진짜 신기하네요그리고 안에 에센스가 듬뿍 들어있어서 봉지 뜯자마자 넘쳐흐르길래 놀랬어요,1
G,P04,S09,151199,RVD-220318-0000173,촉촉하면서 얼굴에 흡수도 잘되는것같고 좋아요ㅎㅎ다만 약간 아쉬웠던 점은 시트 양면에 망사로된 막이 달려있는데 은근 떼기가 어려웠어용 ㅠㅠ 그래도 그 점만 빼면 완전 만족해요,2
G,P04,S09,151199,RVD-220318-0000172,보습력은 중 정도이고 미백효과는 아직 꾸준히 사용하지 않아서 일반 마스크팩 하고났을때의 환함 정도만 느껴진다,1
G,P04,S09,151199,RVD-220318-0000172,마스크에 들어있는 에센스가 점도가 높은 투명한 타입이고 양이많다마무리감은 다소 쫀득거리고 빤딱하게 마무리되서 피부가 되게 좋아보인다ㅋㅋ 하지만 내기준 속수분을 채워주는 느낌은 기존 사용하던 다른팩보다는 쪼금 떨어지는 기분 ㅎ뭣보다 이제품은 시트가 특징적인데 공홈에보면 코코넛 워터를 발효하여 만든 천연시트라고 쓰여있다,2
G,P04,S09,151199,RVD-220318-0000172,난 이얘기를 듣자마자 코코팜안에 들어있는 그 하얀젤리가 떠올랐다 ㅋㅋ,0
G,P04,S09,151199,RVD-220318-0000172,그 젤리도 코코넛워터를 발효시켜서 만든데요,0
G,P04,S09,151199,RVD-220318-0000172,이 시트가 밀착력이 엄청 좋고 피부에 착 달라붙어있는데 밑에 다른분이 후기쓰신것처럼 시트가 액을 머금지 못하는 느낌이 조금있다,3
G,P04,S09,151199,RVD-220318-0000172,굳이 설명하자면 다른 젤팩 같은건 팩의 액체를 젤이 흡수하고있고 젤을 꾹 누르면 안에서 에센스가 나오는데 요제품은 에센스를 머금은 양은 소량이고 사실상 시트에 에센스가 발려져있는 느낌이다그리고 시트가 굉장히 질기다 오해할까봐 덧붙이자면 질기긴하지만 부드럽긴 엄청 부드럽다,4
G,P04,S09,151199,RVD-220318-0000172,자극이 간다는게 아니라 우리가 평소쓰는 그 재질이 아니라는 뜻 ㅎㅎ어떤분이 비닐같다고 하신게 그런이유가 아닐까싶다,5
G,P04,S09,151199,RVD-220318-0000172,덕분에 밀폐력은 높지만 이 시트를 붙인다음 그 위에 에센스를 올려줘도 딱히 에센스가 시트를 통과해서 피부에 더 많이 흡수되지 않는느낌이 있어서 개인적으로 남은 에센스를 얼굴에 더 올리려면 시트를 붙이기 전에 충분히 뭍혀두거나 아얘 다른부위에 바르는게 나은듯 하다기본적인 보습력 같은건 중간정도로 다른제품들에 비해 많이 뒤쳐지는거같진 않지만 그렇다고 끌릴정도로 좋진 않다 고함량 나이아신으로 스페셜 케어 해주고싶은 분들께 추천,6
G,P04,S09,151199,RVD-220318-0000171,다른 마스크팩은 팩하는 동안에 에센스가 흘려 떨어지는게 신경쓰였는데 요건 그런 일이 없어서  좋은거같아요,1
G,P04,S09,151199,RVD-220318-0000171,그물망 벗겨서 부착하는것도 신기했어요,0
G,P04,S09,151199,RVD-220318-0000171,다른 분들이 쓰신 리뷰안보고 했으면 사용방법 읽지 않고 잘못 붙였을거같긴 하지만요ㅎㅎ그리고 오래 붙여놓으면 좀 건조해서 별점 하나 갂았습니다10분 이상 방치하면 팩자체가 말라버려서 안되더라구요ㅜㅜ 사용법에 있는대로 팩 붙이기 전에 토너 발랐는데도 그러네요ㅜㅜ 그래도 패하고 나서 피부결이 정돈된 느낌은 있어요,2
G,P04,S09,151199,RVD-220318-0000171,한번만에 화이트닝 효과 얻기엔 어렵겠지만 주기적으로 사용하다보면 효과 있을거같습니다,3
G,P04,S09,146473,RVD-220318-0000169,시트가 진짜 부드럽고 촉촉해서 피부에 자극이나 불편감 1도 없구요,1
G,P04,S09,146473,RVD-220318-0000169,에센스 제형은 투명한데 살짝 점성있는 제형이에요,0
G,P04,S09,146473,RVD-220318-0000169,그래서 수분이 너무 가볍지 않고 다음날까지도 꽉차게 촉촉함이 유지되더라구요진정효과도 진짜 좋았어요저는 요즘 이걸로 거의 1일 1팩중인데 다음날 저세상피부맛볼수있어요,2
G,P04,S09,146473,RVD-220318-0000169,이렇게 다음날에 좋아야 진짜 좋은 마스크팩이라구여ㅠ아그리고 향이 진짜 포근하고 좋아요,3
G,P04,S09,146473,RVD-220318-0000169,파우더리한 포근함이 아니라 향기로운 숲향 여러모로 너무나 맘에든 마스크팩이에요,4
G,P02,S25,76406,RVD-220318-0000161,가성비 좋고 올인원이라 이거만 써도 돼서 편해용,1
G,P11,S37,154606,RVD-220318-0000151,엄청상큼한사과향 향이좀강해서 호불호가 갈릴 거같다피지 잘 빠진다물하고 닿으면 금방 미끄덩거리던게 사라진다,1
G,P11,S37,154606,RVD-220318-0000151,그리고 원래 제형자체가 오일처럼 묵직하지않고 물처럼 가벼운 느낌이다화장이 잘 지워지는거는 잘 모르겠다,2
G,P11,S37,154606,RVD-220318-0000151,일단 요즘 화장할 일이 많이 없어서 잘 모르겠는 것도 있고 몇번 지워봤을때 롤링하면서 눈화장 같은게 말끔히 싹 지워진다는 느낌은 못받은 것도 있다,3
G,P11,S37,154606,RVD-220318-0000150,사용해보고 가장 먼저 드는 생각냄새가 너무 별로다 ㅜㅠㅠㅠ 인공적인 느끼한 사과냄새 암튼 상큼한 과일향이 아니라 사과향을 만들려고 향료를 섞어버린 향이예요,1
G,P11,S37,154606,RVD-220318-0000150,향도 쎄서 씻어낼때까지 납니다ㅜㅠ 오일이 엄청 매끌미끌하게 잘 발리고 제품력이 좋은데 향때문에 다이소제품처럼 싸게 느껴져버려요ㅠ 넘 아쉬워 ㅜㅠㅜ 일단 마스카라까지는 잘 안 지워져요,2
G,P11,S37,154606,RVD-220318-0000150,근데 이건 다른 클렌징 오일도 마찬가지라 괜춘오돌토돌한 화이트헤드나 피지를 잘 녹여주고 자극적이지 않아 좋아여 제품력은 괜춘 근데 향때문에 쓰기 힘듦,3
G,P11,S37,154606,RVD-220318-0000149,제품 사용 하기 전 부터 사과 향이 은은하게 나서 기분 좋게 사용할 수 있었던 제품이에요클렌징오일은 모공 고민 해결에 도움을 주는 3가지 사과성분이 들어있고 모공 속 노폐물 95 세정해줄 수 있다고 해요,1
G,P11,S37,154606,RVD-220318-0000149,가끔 오일로 아이메이크업을 지우다보면 눈에 들어가서 따가울 때가 있는데 이 제품은 따가움은 전혀 없었어요,0
G,P11,S37,154606,RVD-220318-0000149,클렌징 오일은 세안하기 전 오일로 메이크업을 지워준 후 물을 조금 적시면서 헹궈주면 돼요 물에 닿자마자 빠른 유화작용으로 가볍게 클렌징 가능해요클렌징오일 세정력이 정말 좋아서 아이메이크업을 진하게 해도 잘 지워진다는 느낌을 받아 만족했던 제품이에요,2
G,P11,S37,154606,RVD-220318-0000149,마무리감도 피부 자극 없이 산뜻하게 느껴졌어요,3
G,P11,S37,154606,RVD-220318-0000149,사과를 자연발효시킨 애플사이다 비니거 식초와  첨가물 없이 100 아오리 사과만을 착즙한 사과즙  경북 영주의 못난이 아오리 사과를 업사이클링해 만든 사과추출물,0
G,P11,S37,154630,RVD-220318-0000143,순하고 무난하고 용량 많은 클워 입니당눈화장 지워도 잘 지워지거 세정력도 좋은데립은 착색 심한건 거의 안지워지는 것 같아요,1
G,P11,S37,154630,RVD-220318-0000143,패키지 디자인이 깔끔한게 마음에 들고무엇보다 눈 화장 지워도 따갑지 않아서마음에 드는 것 같아요,2
G,P10,S34,155003,RVD-220318-0000142,이벤트 당첨이 돼서 써본 제품인데 정말 너무 만족하고 있습니다우선 이 크림에는 병풀추출물 시어버터 히알루론산 등등 피부에 좋다는건 모두 다 들어있을 정도로 다 들어가있습니다그래서 그런지 이 크림을 쓰고 나서부터 피부가 좋아졌다,0
G,P10,S34,155003,RVD-220318-0000142,피부 좋다 무슨 제품 쓰냐 이런 소리를 정말 많이 들었어요우선 제가 여드름을 짜고 이 제품을 발랐는데 원래 여드름 자국이 쉽게 사라지지 않는 피부인데 이건 바르고 다음 날에 일어나서 보면 정말 여드름 피부가 쏙 들어가서 여드름 피부인지도 모르게 만들더라구요,1
G,P10,S34,155003,RVD-220318-0000142,정말 과장 아니고 너무너무 좋아서 저도 놀랬어요그리고 이 제품을 쓰고 피부가 확실히 탱탱해지는 그런 느낌을 많이 받았던것 같았고 이거 쓰고 화장이 너어무 잘 돼서 마음에 너무 쏙 들었어요,0
G,P10,S34,155003,RVD-220318-0000142,원래 제 피부가 건조해서 엄청 잘 뜨고 만지기만 해도 갈라지는 그런 피부였는데 이거 쓰고 나서 부터 화장 뜬게 뭔지도 모르고 살고있습니다,0
G,P10,S34,155003,RVD-220318-0000142,용량이 작아서 아껴서 쓰고 있는데 이벤트 한 번 더 당첨되면 좋겠지만 그냥 좋으니까 제 돈 주고 살려구용진짜 여드름 많고 흉터 있으신 분들 제 말 믿고 한 번만 싸보세요이거 한번 쓰면 한번도 안쓴 사람은 있어도 한 번만 쓴 사람은 없게 만들어쥽니다,2
G,P10,S34,155470,RVD-220318-0000141,공홈 체험딜로 출시 전 샘플 신청해두고 깔짝이다,0
G,P10,S34,155470,RVD-220318-0000141,찬 날씨 사그라들고 며칠 전부터 다시 꺼내 쓰는 중 몰랑거리는 촉감을 가진 이니슾 레티놀 앰플과 제형 조화감을 이룬 젤밤 형태라 레티놀 앰플샘플 진즉 다 비웠지만 그때를 회상하면 같이 발라줘도 둘이 한팀 먹어 잘 융화시킬 것 같다,1
G,P10,S34,155470,RVD-220318-0000141,이니스프리 더마 포뮬러 그린티 크림 약간 가벼운 하양이 버전 느낌이 들어 지난 겨울날 그린티 크림샘플 잘 썼던 사람으로서 이것 또한 퍽 괜찮았다,0
G,P10,S34,155470,RVD-220318-0000141,레티놀 앰플로 인기 홈런 치고 하다 하다 장벽 챙기는 기초까지 쓰리고  진정 이니스프리는 다 계획이 있었구나,2
G,P10,S34,154806,RVD-220318-0000140,올리브영 20ml 990원 체험단일 때 써봤어요일단 케이스가 너무 귀엽고 깜찍합니다,0
G,P10,S34,154806,RVD-220318-0000140,조약돌 같기도 하고 뚜껑도 막 여러바퀴 돌려야 열리는게 아니고 반바퀴 만 뽈칵하고 열면 열리는 타입이라 뭔가 특별해요ㅋㅋ수분크림이지만 수분만 주고 금방 날아가지 않고 촉촉하게 유지가 잘 돼요유분막이 조금 덮히는 느낌수분크림 중에 발라놓으면 금방 사라져서 오히려 더 건조하게 느껴지는 애들도 있는데 얘는 속 건조도 잡아주고 유지도 좋아요근데 저는 피부가 조금 답답했는지 사용하고 여드름이 한두개씩 올라오길래 일단 중단했습니다저는 모공 막는 성분에 예민한 피부인데 저에게는 뭔가 안 맞는 게 있었던 거 같아요복합성 지성분들은 아마 여름에는 이 수분크림 하나만 발라도 수분 보충은 충분할 거 같습니다,1
G,P10,S34,154806,RVD-220318-0000140,사용감은 좋았어요건성 분들은 부족할 거 같아요,0
G,P10,S34,154806,RVD-220318-0000140,제가 지성이라 잘 모르겠지만 저에게 딱 괜찮은 정도인 걸 보아 아마 부족할 거 같습니다그리고 약간 막이 생기는 거 같다고 적었잖아요,2
G,P10,S34,154806,RVD-220318-0000140,그래서 그런지 화장 전에 바르면 밀립니다,0
G,P10,S34,154806,RVD-220318-0000140,때처럼 밀려요,0
G,P10,S34,154806,RVD-220318-0000139,악건성인 제 피부에 살짝 아쉬운 정도의 보습감이었어요,1
G,P10,S34,154806,RVD-220318-0000139,그러나 트러블은 없습니다,2
G,P10,S34,154806,RVD-220318-0000139,나름 괜찮았어요,0
G,P10,S34,154806,RVD-220318-0000138,체험단으로 받아서 써봤는데 좋아서 리뷰도 남깁니다,0
G,P10,S34,154806,RVD-220318-0000138,일단 케이스가 근 몇년간 출시된 모든 크림들 통틀어서 제일 유니크하고 예쁜 것같아요ㅠㅠ 몽글몽글 맨드러운 조약돌 느낌 암튼 케이스 너무 예쁘네요사용감은 지복합중성에 가까운 제 기준에서 요즘같은 환절기에 바르기에 딱 적당했던 것 같습니다,1
G,P10,S34,154806,RVD-220318-0000138,여름에는 못 쓸 거같아요,0
G,P10,S34,154806,RVD-220318-0000138,이게 젤크림처럼 마냥 수분감만 낭낭하고 금방 날아가는 크림도 아니고 적당히 유분감을 채워주는 느낌이라 요즘부터 여름전까지 바르기 딱 좋을 것같습니다,2
G,P10,S34,154806,RVD-220318-0000138,흡수력도 빠른 편이고 잘 발려요라네즈 크림 처음,3
G,P10,S34,154806,RVD-220318-0000138,써봤는데 사용감이 중상상 이라서 가성비도 괜찮은 편이고 저는 앞으로 종종 사서 쓸 거같네용,0
G,P10,S34,154712,RVD-220318-0000131,아주 민감한피부마스크로 울긋불긋한 피부 유지중이었는데 사용할수록 피부가 조금씩 진정되는 느낌이에요크림이라 낮에 바르기는 조금 부담스러운데 저녁에 듬뿍 바르고자요 다음날 진정되는것같아서 전 너무 만족합니다,1
G,P10,S31,155002,RVD-220318-0000123,글로우픽 당첨이 돼서 써본건데 우선 작은 용량이어서 내 얼굴엔 부족하겠다 싶었는데 아니 정말 하나도 부족하지 않고 작은 용량으로 되게 오래 썼어요우선 콜라겐이 들어서 그런지 얼굴에 광이 정말정말 사라지지 않고 예쁘게 유지가 되더라구요,1
G,P10,S31,155002,RVD-220318-0000123,이거 쓰고 가족들한테 피부가 좋아졌다,0
G,P10,S31,155002,RVD-220318-0000123,좋아보인다 라는 말을 정말 많이 들었었어요그리고 제가 원래 속 피부가 정말 건조해서 화장하고 살짝만 건들어도 피부가 쫙쫙 갈라지면서 보기 싫게 됐었는데 이거 덕분인지 몰라도 정말 화장도 너무너무 잘 되고 건조함이 사라져서 너무 만족했던 제품이었어요마지막으로 저는 여드름을 짜면 상처가 정말 잘 사라지지 않아서 너무 스트레스였는데 건조함이 사라져서 그런지 얼굴에 있던 상처들도 사라지는 것 같더라구요이벤트 당첨이 돼서 써본건데 너무너무 만족하고 있어요기회가 된다면 상품을 또 받아서 쓰고 싶지만너무 좋아서 제 돈 주고 살 생각 중입니당그정도로 너무 좋은 제품이었어요,2
G,P10,S31,155338,RVD-220318-0000122,수분과 영양이 응축된 앰플제형으로 살짝은 흐르는 쫀쫀함과 수분감넘치는 텍스처에요,1
G,P10,S31,155338,RVD-220318-0000122,워터트리트먼트 제품보다는 조금 더 묵직한 수분앰플로 쫀쫀함과 수분감이 가득 느껴지며 미끄러지 듯 부드럽게 펴발리면서 피부에 촉촉한 자연스러운 광을 연출해주더라구요,2
G,P10,S31,155338,RVD-220318-0000122,수분을 가득담은 워터 제품이다보니보통의 수분앰플보다 조금 더 쫀쫀하게 마무리되는 보습감이 꽉찬 느낌이었어요,3
G,P10,S31,155339,RVD-220318-0000121,수분 토너보단 조금더 무게가 있는 워터트리트먼트 제형으로  화장솜에 묻혀 가볍게 쓸어주거나 적당량을 손에 덜어 얼굴에 흡수시며주면 되는데요,1
G,P10,S31,155339,RVD-220318-0000121,오일드롭 입자가 워터제형에 함께 섞여 있는게 반짝반짝 눈으로 보이더라구요,0
G,P10,S31,155339,RVD-220318-0000121,오일이 함유되어 있지만 피부에 부드럽고 빠르게 흡수되어 깔끔하고 번들거림없는 마무리가 되요,2
G,P10,S31,155339,RVD-220318-0000121,가벼운 앰플을 바른 듯한 느낌 기존에 제가 가지고 있던 트리트먼트보다는가볍고 산뜻한 마무리감이더라구요,3
G,P10,S31,155339,RVD-220318-0000121,산뜻하고 끈적임없는 마무리감이여름까지도 사용하기 좋을 거 같았어요,4
