SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,REVIEW_DOC_NO,REVIEW,LABELING,SPLIT_NO
G,P05,S06,128832,RVD-220317-0206784,패키징 무난하지 보습력 정말 무난하지 각질눌러주거나 그런거 딱히 없지 지속력 뭐만 스치면 바로 없어지지 그저 첫발림에 와 립밤이 이렇게 색이 이쁘다고 이게끝임ㅋ 그리고 밀착력이 없으니 말좀 하거나 빨대 몇번 물면 안쪽만 지워지는거 정말최악 차라리 연한색이여서 다 지워지는게 좋지 얘는 발색도 좀 되는편이여서 더 티남ㅋㅋ 차라리 연한색을 추천합다진한쪽은 정말 아닝거같아,"[('발림성', '발림'), ('지속력', '밀착'), ('지속력', '지속'), ('보습력', '보습'), ('커버력', '밀착'), ('거품력', '지워'), ('발색력', '발색'), ('효과', '각질')]",3
G,P05,S06,70173,RVD-220317-0206777,유투버 추천으로 구매해봤습니다단지 형태로 생각보다 조그만해서 휴대성이 좋습니다향은 호불호가 많이 갈릴 수 있어요,"[('향', '향은')]",1
G,P05,S06,70173,RVD-220317-0206777,연고같이 약 같은 향이여서 처음에 바를때 살짝 당황스러웠습니다저는 민트향을 예상했기 때문에 바를때마다 연고향이 같해서 적응을 못하겠습니다바세린같은 제형에 민트향은 안나지만 바르면 화한 느낌이 있습니다자기전에 바르고 자면 일어났을때 입술이 촉촉해져있고 전체적으로 기능은 나쁘지 않습니다하지만 저는 재구매는 안할것같아요화한 느낌만 빼면 저한테는 너무나 바세린이랑 비슷하다고 느껴집니다성분이랑 발림성이 바세린이랑 비슷해서 굳이 이 제품을 다시 사느니 향이 좋은 립밤을 휴대용으로 쓰고 집에서 쓰는 건 바세린 쓸껍니다 ㅎㅎ,"[('발림성', '발림'), ('보습력', '촉촉'), ('향', '향이'), ('향', '향은')]",2
G,P05,S06,157,RVD-220317-0206774,가성비도 좋고 챙겨다니기 너무 편해요,"[('기타', '편해')]",1
G,P05,S06,157,RVD-220317-0206774,향도 시원해서 좋고 나름 보습이 오래가요,"[('지속력', '오래'), ('보습력', '보습'), ('효과', '시원'), ('향', '향도')]",2
G,P05,S06,147329,RVD-220317-0206772,베리 컬러 사용 중인데 제품 자체는 매우 어두운 보라색이라 처음,"[('발색력', '컬러')]",1
G,P05,S06,147329,RVD-220317-0206772,개봉했을 때는 조금 놀랐던 것 같아요,[],2
G,P05,S06,147329,RVD-220317-0206772,하지만 발색이 정말 정말 예쁘고 자연스럽게 올라와요 부담스럽지 않게 살짝 화한 게 플럼핑 기능도 있는 것 같고요 처음에는 향이 조금 불호였는데 이제는 향도 애정할 만큼 좋은 제품력을 자랑하는 제품이에요,"[('발색력', '발색'), ('향', '향이'), ('향', '향도')]",3
G,P05,S06,147329,RVD-220317-0206772,컬러 자체도 여름 쿨톤에게 착붙인 컬러라서 강력 추천합니다,"[('발색력', '컬러')]",4
G,P05,S06,147329,RVD-220317-0206771,코랄 컬러 썼었는데 그냥 무난한 촉촉립밤이에요,"[('보습력', '촉촉'), ('발색력', '컬러')]",1
G,P05,S06,147329,RVD-220317-0206771,케이스땜에 사는,[],2
G,P05,S06,147329,RVD-220317-0206770,왜 유명한지 알겠어요,[],1
G,P05,S06,147329,RVD-220317-0206770,림밤성애자인데 확실히 디올은 더 쫀쫀하고 보습제대러채워주는느낌이에여,"[('보습력', '보습')]",2
G,P05,S06,144347,RVD-220317-0206769,여태 써본 립밤 중에 최고였어요같이 주는 팁 말고 손으로 문질문질 발랐는데생각보다 잘 녹고 소량으로도 잘 발렸음향이 다 사탕 냄새여서 좀 그랬는데 자몽이 그나마 좀 덜했음또 막상 바르면 냄새 안느껴짐그리고 맛은 무맛임,"[('발림성', '발랐'), ('향', '향이'), ('향', '냄새')]",1
G,P05,S06,126021,RVD-220317-0206768,타사꺼 쓰다가 한번 써볼까 하고 썻는데 기대했던것 보다는 이상이었어여 하지만 원래 쓰던 제품에 비교하면 그거보다 더 보습이 잘되는것같진않앗어여 비상용으로 종종 써주는중입니다,"[('보습력', '보습')]",1
G,P05,S06,97907,RVD-220317-0206766,촉촉해요립밤 필요하신분들 써보세요ㅎ,"[('보습력', '촉촉')]",1
G,P05,S06,99221,RVD-220317-0206765,저 립밤 유목민이라 여러개 썼었는데이건 진짜 우연히 발랐다가 아예 구매해서 지금도 쓰고 있는 제품이에요오일리한것같으몀서 끈적거림없이 촉촉 ㄹㅇ 써보세요,"[('발림성', '발랐'), ('보습력', '촉촉'), ('끈적임', '끈적')]",1
G,P05,S06,99221,RVD-220317-0206764,비염땜에 코가 너무 벗겨져서 구입했는데 부드럽게 발리고 너무 답답하지도 않아서 좋아요끈적이지도 않구요넘 넘 좋음,"[('발림성', '부드럽'), ('발림성', '발리'), ('끈적임', '끈적')]",1
G,P05,S06,99221,RVD-220317-0206763,립밤 없고 할때 입에 듬뿍 얹고 담날에 따뜻한 물에 살살 밀어주면 각질없는 립 완성  바세린은 진짜 만능 같아요,"[('효과', '물에'), ('효과', '각질')]",1
G,P05,S06,99221,RVD-220317-0206763,3,[],2
G,P05,S06,99221,RVD-220317-0206762,다용도로 사용하기에 좋은제품입니다,[],1
G,P05,S06,99221,RVD-220317-0206762,상황에따라서 발뒦굼치 많이 튼 손에도 해도 되고 너무좋아요,[],2
G,P05,S06,99221,RVD-220317-0206762,큰용량 작은용량 다있어서 상황에 따라서 사시면 될거 같아요,[],3
G,P05,S05,20632,RVD-220317-0206755,색이 예쁘고 발색도 잘 되고 발림성 제형 모두 우수하고 맨 입술 위에 얹어도 참 괜찮은 제품인데 립글로스임에도 불구하고 보습력이 전혀 없어요,"[('발림성', '발림'), ('보습력', '보습'), ('발색력', '발색')]",1
G,P05,S05,20632,RVD-220317-0206755,마스크를 달고 사는 요즘 묻어남이 심한데도 촉촉한 립을 바르는 가장 큰 이유가 보습인데 맥 립글로스는 오히려 입술이 건조해지는 것 같아서 아쉬웠습니다,"[('보습력', '보습'), ('보습력', '촉촉')]",2
G,P05,S05,20632,RVD-220317-0206755,진한 레드 컬러 립글로스를 사용하고 시간이 지나면 핑크착색이 남으면서 얼룩덜룩해져 있고 각질이 일어나 있어서 좀 아쉬웠어요,"[('발색력', '컬러'), ('효과', '각질')]",3
G,P05,S05,20632,RVD-220317-0206755,뮤트한 핑크 컬러와 투명 펄 립글로스는 착색은 남지 않았지만 역시 밀착력과 보습 부분이 아쉬웠네요,"[('지속력', '밀착'), ('보습력', '보습'), ('커버력', '밀착'), ('발색력', '컬러')]",4
G,P05,S05,136246,RVD-220317-0206749,두 색이나 있어요두개면 말 다했죠기름지고 무거워보이는 플럼퍼가 아니에요입술이 진짜 예뻐보여요 립밤기능도하니까 더 좋아요,[],1
G,P05,S05,130981,RVD-220317-0206746,매트한 립스틱 위에 사용하면 글로시한 립 연출이 가능합니다,"[('보습력', '매트')]",1
G,P05,S05,2941,RVD-220317-0206739,크리미한 제형으로 전용깎이가 필요한게 조금 흠이긴 하지만 깎고 나면 크레파스처럼 뾰족해서 바르기 편해서 좋아요,"[('발림성', '바르기'), ('기타', '편해')]",1
G,P05,S05,2941,RVD-220317-0206739,봄에 더 화사해서 이제 또 꺼내어 바르려구요,"[('효과', '화사')]",2
G,P05,S05,129241,RVD-220317-0206738,부드럽게 발색되어서 마음에 들었던 립크레용이에요,"[('발림성', '부드럽'), ('발색력', '발색')]",1
G,P05,S05,129241,RVD-220317-0206738,컬러도 다양해서 베이스립이랑 포인트립 2개 사서 같이 바르는데 진짜 너무너무 예뻐요 ㅠㅠ SNS에서 보고 혹해서 샀는데 컬러며 발림성이며 지금껏 사용해본 립크레용 중 최고네요,"[('발림성', '발림'), ('발색력', '컬러')]",2
G,P05,S05,128559,RVD-220317-0206734,데일리로 바르기 좋고촉촉한 물먹립이라 각질부각 없어서 좋음주름 사이사이 메꿔줘서 더 도톰해보임향도 좋음?,"[('발림성', '바르기'), ('보습력', '촉촉'), ('탈모', '주름'), ('효과', '각질'), ('향', '향도')]",1
G,P05,S05,94040,RVD-220317-0206732,글로우픽 이벤트로 받게된 제품틴트립밤같은 느낌이에요매끄러우면서 촉촉하게 발려 촉촉물먹립 가능한 제품입니다립스틱이라기엔 발색이 많이 약해서 쌩얼에 바르면 좋은 제품이에요,"[('발림성', '발려'), ('보습력', '촉촉'), ('발색력', '발색')]",1
G,P05,S05,94040,RVD-220317-0206732,저는 발색이 어느정도는 되는 제품을 원해서ㅜㅜ 종종 연한 화장할 때 바를 것 같아요연한 화장이나 쌩얼에 바르기 좋은 립제품 찾으시는 분들에게 추천합니다,"[('발림성', '바르기'), ('발색력', '발색')]",2
G,P05,S05,94040,RVD-220317-0206731,sns 광고에서 접했고 지인추천 받아 써 본 제품처음,[],1
G,P05,S05,94040,RVD-220317-0206731,알게된 브랜드인데 촉촉하고 발림성도 좋았습니당 가방에 들고다니고 수사로 바르는 중,"[('발림성', '발림'), ('보습력', '촉촉')]",2
G,P05,S05,130838,RVD-220317-0206729,예뻐요 구매한 첫 립스틱이었던지라 너무 밝은 컬러를 샀는지 붕 뜨는 느낌이에요,"[('발색력', '컬러')]",1
G,P05,S05,130838,RVD-220317-0206729,지금은 베이스로 사용하려고 노력 중인데 베이스로 사용하기에는 어려운 제형이에요,[],2
G,P05,S05,130838,RVD-220317-0206729,굉장히 미끄러지듯 발리고 촉촉하고 향도 복숭아 향이 나요,"[('발림성', '발리'), ('보습력', '촉촉'), ('향', '향이'), ('향', '향도')]",3
G,P05,S05,130838,RVD-220317-0206729,묻어남이 있어서 다른 제품을 레이어링해서 바르면 틴트 팁이나 립스틱에 다 묻어나더라고요 매트한 제품 위에 포인트로 덧바르는 용으로는 괜찮을 것 같아요,"[('보습력', '매트')]",4
G,P05,S05,130838,RVD-220317-0206729,단독으로 사용해도 굉장히 예쁠 것 같고요 옅은 컬러보단 진한 컬러로 구매하시는 걸 추천해요,"[('발색력', '컬러')]",5
G,P05,S05,130838,RVD-220317-0206729,얇게 바르고 톡톡 블렌딩해도 예쁠 것 같아요,[],6
G,P05,S05,130838,RVD-220317-0206728,케이스도 고급스럽구 컬러도 예쁘고 발색도 좋았는데유수분이 안맞으면 입술에 알러지반응이 와서 못쓰는 그런 제품 ㅠㅠ 약간 오일리해서 내입술에 안맞는건지 특정성분때문인지 암튼 흑,"[('보습력', '수분'), ('발색력', '발색'), ('발색력', '컬러'), ('자외선', '알러지')]",1
G,P05,S05,150596,RVD-220317-0206726,요번에 나온 노웨어 밋츠 그레이 컬렉션은  시크하면서도 고급진 분위기를 자아내는 외관이 특히나 시선을 사로잡게 만들었는데요퀄리티가 느껴지는 벨벳 케이스가 가져다주는 특유의 분위기가 예뻐보이더라구요 소장욕구를 샘솟게 만드는 이번 에스쁘아 립스틱의 디자인은 에스쁘아만의 세련된 로고가 더해져서 감성적인 느낌을 가진 패키지였어요,[],1
G,P05,S05,150596,RVD-220317-0206726,파우치에 넣고다니면 꺼낼 때마다 기분 좋게 만들어지는 외관이 저에게는 새롭게 다가왔던거 같아요ㅎㅎ이번 컬렉션의 립 제품은 스무스하게 발리면서  가볍게 밀착되는 특징을 가지고 있는데요,"[('발림성', '발리'), ('지속력', '밀착'), ('커버력', '밀착')]",2
G,P05,S05,150596,RVD-220317-0206726,슥슥 발리는 소프트한 느낌의 질감이라 입술을 편안하게 만들어주는 립스틱이더라구요,"[('발림성', '발리'), ('끈적임', '질감')]",3
G,P05,S05,150596,RVD-220317-0206726,마무리감은 살짝 세미매트하지만 뻑뻑하다거나 건조함이 느껴지지는 않았어요,"[('보습력', '매트'), ('보습력', '뻑뻑')]",4
G,P05,S05,150596,RVD-220317-0206726,블렌딩해주면 파우더리하면서도 보송한 매트벨벳 립스틱이에요특히 제가 사용한 로즈밋츠그레이는 살짝 톤다운된 말린장미빛 컬러감이라 차분하면서도  가을 분위기를 잘 살려줄 것만 같았는데요,"[('보습력', '매트'), ('발색력', '컬러'), ('발색력', '컬러감'), ('끈적임', '보송')]",5
G,P05,S05,150596,RVD-220317-0206726,로즈계열의 MLBB 톤 색감이 바르면 바를수록 매력적이라 요런 립 컬러 입문해보고 싶다면 요 립스틱 한 번 테스트해보시는거 추천드려요,"[('발색력', '컬러')]",6
G,P05,S05,150596,RVD-220317-0206726,트렌치코트와 함께 가을 메이크업으로 사용해주면 좋을 데일리 MLBB 립스틱이에요,[],7
G,P05,S05,150596,RVD-220317-0206726,톤에 얽메이지 않고 분위기를 더하고 싶을 때면 화장대에서 꺼내쓸 로즈밋츠그레이 컬러랍니다  ???,"[('발색력', '컬러')]",8
G,P05,S05,150032,RVD-220317-0206723,립컬러가 너무예쁘고 매트해용ㅎㅎ입술각질잇으면 별로여서 잘정리하고 바르셔야됩니다,"[('보습력', '매트'), ('발색력', '컬러'), ('효과', '각질')]",1
G,P05,S05,150032,RVD-220317-0206722,입술 주름사이 잘 메꿔줌 베이스립으로 좋은컬러  포인트 컬러 다 있어서 좋음,"[('발색력', '컬러'), ('탈모', '주름')]",1
G,P05,S05,150032,RVD-220317-0206722,지이이이이인짜 가볍게 발림,"[('발림성', '발림')]",2
G,P04,S09,148004,RVD-220317-0206713,민감성 여드름 피부 강추에요마스크 쓰고 빨개진 피부 위에 토너 팩처럼 십분 정도 올려놓으면 확 진정됩니다여드름이 들어가는 것이 확연히 보이기 보다는 자극받고 따가운 피부에 진정 효과가 너무 좋아요주로 여드름 주위 피부가 울긋불긋하고 아프기 때문에 트러블의 원인 자체를 잡아준다기 보다는 빨리 가라앉을 수 있는 환경을 조성해주는 제품입니다동일 라인의 스팟 앰플도 자주 쓰는데 비슷한 성분이라고는 알고 있는데 이 패드에 묻혀진 앰플이 좀 덜 콧물 제형이고 덜 끈적하게 느껴져서 너무 좋아요액도 충분히 묻혀져 있고 패드도 얇아서 양쪽 볼에 얹어 놓으면 너무 간편하게 팩 완료입니다 가성비는 조금 떨어지지만 마스크 쓸 동안은 없으면 너무 불안한 제품이에요ㅜㅠ,"[('끈적임', '끈적'), ('효과', '진정'), ('효과', '자극'), ('효과', '트러블'), ('효과', '여드름'), ('효과', '효과'), ('효과', '민감'), ('기타', '간편'), ('기타', '편하'), ('기타', '떨어')]",1
G,P04,S09,111282,RVD-220317-0206707,다이소 제품이라 큰 기대없이 사용했는데 예상외로 매우 만족했습니다,[],1
G,P04,S09,111282,RVD-220317-0206707,평소 메디O 제품을 주로 사용했는데 이 제품으로 사용하고 나서 부터는 이 제품만 사용합니다,[],2
G,P04,S09,111282,RVD-220317-0206707,사실 오염을 방지하고자 하는 역할을 하기 때문에 자주 갈아주는 게 좋다고 생각해서 가격이 좋은 제품을 선호하고 있습니다,[],3
G,P04,S09,41592,RVD-220317-0206705,스팟패치의 신세계를 경험했습니다다시는 스팟패치를 무시하지 않겠읍니다저는 평소 스팟패치를 붙이고 화장하면 오히려 더 티가 난다고 생각하고 늘 컨실러와 파운데이션으로 뾰루지 커버를 했었는데 그게 다 내가 사용하던 패치가 구려서 그런거 였다니??진심 이 스팟패치는 너무너무 얇아서 붙인게 티도 거의 안 날 정도입니다한 번 붙여보고 이 물건을 모르고 살아온 세월이 분해서 눈물이 날 정도였습니다재구매의사 100입니다,"[('커버력', '커버'), ('효과', '뾰루지')]",1
G,P04,S09,41592,RVD-220317-0206704,올리브영 꿀템중 하나인 스팟패치에요,[],1
G,P04,S09,41592,RVD-220317-0206704,할인할때 쟁여 놓기도 하고 올영갈때마다 하나씩 꼭 더 구매할만큼 정말 좋아요,[],2
G,P04,S09,41592,RVD-220317-0206704,시중에 나온 패치보다 훨씬 더 잘 쓰고 있어요,[],3
G,P04,S09,41592,RVD-220317-0206703,얇다는 게 가장 큰 장점이에요,[],1
G,P04,S09,41592,RVD-220317-0206703,선 별로 구분돼 있어서 떼서 붙이기도 편하고 방수도 잘 돼서 좋아요,"[('기타', '편하')]",2
G,P04,S09,113193,RVD-220317-0206695,이벤트에 당첨되서 써보게됬는데 저는진짜 좋은것같아요아무것도모르고 사용했다가 가격알고나니 충격적이긴 했지만 일단 팩양쪽에 그물망사같이 둘러싸서 좀 신기하엿고 에센스도 진짜많이들어있어요이제품 완전 굿굿2019글로리템 해시태그,[],1
G,P04,S09,153609,RVD-220317-0206692,아가베 에너지가 담긴 촉촉한 수분 마스크팩허니집 아가베 수분 밀착 마스크새롭게 만나는 수분감 넘치는 피부 ??끈적이지 않는 흡수력으로 촉촉한 수분감만 피부에전달하는 수분 에센스랍니다 ??,"[('지속력', '밀착'), ('보습력', '흡수'), ('보습력', '수분'), ('보습력', '촉촉'), ('커버력', '밀착'), ('끈적임', '끈적')]",1
G,P04,S09,153609,RVD-220317-0206692,여린 피부도 사용가능한 순한 저자극 에센스와 자연유래 원단으로 각질 케어 성분과 피지컨트롤 특허성분을함유해 매끄러운 피부결 케어해주고 우수한 밀착시트로 얇고 부드러운 시트가 얼굴의 굴곡진 부분까지밀착되어 수분 공급해주니 좋았어요,"[('지속력', '밀착'), ('보습력', '수분'), ('커버력', '밀착'), ('효과', '각질'), ('효과', '자극')]",2
G,P04,S09,153609,RVD-220317-0206692,요즘 크림까지 발라도 건조한 피부가 고민이였는데사용해보니 끈적임 없이 산뜻한 에센스가 빠르게흡수되어 꽉 찬 수분 충전 효과가 정말 최고에요피부가 촉촉하니 부드러워진 느낌이에요,"[('발림성', '발라'), ('보습력', '흡수'), ('보습력', '수분'), ('보습력', '촉촉'), ('끈적임', '끈적'), ('끈적임', '산뜻'), ('효과', '효과')]",3
G,P04,S09,153609,RVD-220317-0206692,마스크팩하고도 에센스도 가득 넘쳐서 바디까지촉촉하게 충분했어요 ?,"[('보습력', '촉촉')]",4
G,P04,S09,153609,RVD-220317-0206692,굴곡진 부분까지 밀착 수분 공급 거칠고 메마른 피부를 매끈하게 끈적임 젓이 산뜻한 에센스 민감성 피부에도 안전하게단점그다지 진정효과는 없었어요그냥 무난한 느낌이에요그냥 수분용이지 진정은 안되요,"[('지속력', '밀착'), ('보습력', '수분'), ('커버력', '밀착'), ('끈적임', '끈적'), ('끈적임', '산뜻'), ('끈적임', '매끈'), ('효과', '진정'), ('효과', '효과'), ('효과', '민감')]",5
G,P04,S09,151199,RVD-220317-0206689,선물받아서 사용해봣는데 에센스도 엄청나고 진정에도 좋고 20분뒤에 제거해주면 얼굴이뽀얗게되어있어요,"[('효과', '진정')]",1
G,P04,S09,151199,RVD-220317-0206688,마스크 시트만 떼어내기가 좀 어려웠어요딱 붙였는데 겔 시트라서 금방 마르는 느낌이 들어서 남아있는 앰플을 마스크 시트 위에 부어서 사용했어요남은 거는 몸에 발랐다고 하시는 분들 많은데 시간 지나니 너무 찐덕찐덕해져서 몸에 바르는 건 비추하고싶네요ㅠ팩 한 후에 얼굴 쫀득쫀득해지고 피부 속까지 수분 가득 채워지는 느낌이 확 나서 좋았어요화장 전에 하면 화장 밀릴 거 같고 자기 전에 하시는 걸 추천드릴게용화이트닝 관련해서는 꾸준히 더 써봐야될 거 같아서 미백 관련 언급은 하지 않겠습니당1일1팩 하는 사람인데 자주 하기는 부담스러운 팩이어서 12주에 한번씩 해주면 좋을 거 같아요사용 후에 트러블 올라오는 현상은 없었습니다,"[('발림성', '발랐'), ('보습력', '수분'), ('효과', '미백'), ('효과', '트러블')]",1
G,P04,S09,151199,RVD-220317-0206687,일단 시트가 너무 마음에 들어요제가 제일 좋아하는 마스크 시트 재질인데 밀착력 대박입니다그냥 제 피부같이 완벽하게 붙어 있어요시트 크기도 너무 크지 않아서 헤어라인에 에센스가 묻지 않아서 좋았어요남은 에센스 양도 엄청났습니다어차피 피부에서 흡수하는 양은 정해져 있다고 생각해서 남은 에센스는 공병에 덜어두고 다음날까지 사용하려고요 ㅋㅋㅋ가격이 조금만 저렴하면 좋을 듯 ㅠ,"[('지속력', '밀착'), ('보습력', '흡수'), ('커버력', '밀착')]",1
G,P04,S09,151199,RVD-220317-0206686,처음에 그물망 벗겨야하는줄 모르고 사용했다가 큰일날뻔 했어요 ㅋ,[],1
G,P04,S09,151199,RVD-220317-0206686,쿠ㅠㅜ 사용법 제대로 읽어야겠어요,[],2
G,P04,S09,151199,RVD-220317-0206686,시트가 쫀쫀해서 흘러내리지 않아서 좋아요,[],3
G,P04,S09,151199,RVD-220317-0206686,바로 효과가 나타난다는 리뷰를 봐서 기대하고 팩을 했는데 전 잘 모르겠어요,"[('효과', '효과')]",4
G,P04,S09,151199,RVD-220317-0206686,몇 번 더 사용해봐야 알 거 같아요,[],5
G,P04,S09,149072,RVD-220317-0206685,진정시키는용으로 샀는데 진정이 막 엄청 되진않고 열감 내려주기엔 괜찮은거같아여 그냥 일반적인 수분마스크팩 느낌이라 더운날 가끔씩 쓰려구용 ㅎ,"[('보습력', '수분'), ('효과', '진정')]",1
G,P10,S34,154806,RVD-220317-0000105,피부타입 민감성건성임산부 사용설문단 참여로 사용해본 제품 부드러운 발림성 수분을 강조해서 유분기가 없으면 건조할텐데 했으니 적당한 유분감도 같이 있음,"[('발림성', '발림'), ('보습력', '수분'), ('보습력', '유분'), ('효과', '민감')]",1
G,P10,S34,154806,RVD-220317-0000105,수분 유지력이 오래 가는 편 밤에 바르고 자서 다음날 하루종일 세수하지 않아도 당김이 없었음,"[('지속력', '오래'), ('지속력', '유지'), ('보습력', '당김'), ('보습력', '수분')]",2
G,P10,S34,154806,RVD-220317-0000105,제형이 조금 도톰한 편인데 위에 선크림을 바를 때 밀리지 않음,[],3
G,P10,S34,154806,RVD-220317-0000105,수분크림치고 귀여운 패키지 뚜껑 열때는 살짝 불편함ㅎㅎ 향이 좀 강한 편 자주 바르다 보면 익숙해지지만 처음에는 너무 향이 강해서 얼굴 전체에 바르기 부담스러웠음,"[('발림성', '바르기'), ('보습력', '수분'), ('향', '향이')]",4
G,P10,S34,154806,RVD-220317-0000105,눈가에는 영양감이 부족해서 별도 아이크림이나 크림을 한번 더 레이어 해줘야 건조하지 않음,"[('효과', '영양')]",5
G,P10,S34,154806,RVD-220317-0000104,일단 흡수력이 굉장히 빠릅니다,"[('보습력', '흡수')]",1
G,P10,S34,154806,RVD-220317-0000104,끈적임 번들거림 밀림 전혀 없이 피부에 쫀쫀하게 밀착되어 머리카락이나 먼지가 들러붙지 않아서 좋았어요,"[('지속력', '밀착'), ('커버력', '밀착'), ('끈적임', '끈적'), ('탈모', '머리카락'), ('효과', '번들'), ('효과', '밀림')]",2
G,P10,S34,154806,RVD-220317-0000104,크림 사용 후 취침 시에도 베개에 묻어나지 않아 맘에 들었습니다,[],3
G,P10,S34,154806,RVD-220317-0000104,다만 악건성분들에겐 살짝 보습감이 아쉬울 수도 있을 것 같아요,"[('보습력', '보습')]",4
G,P10,S34,154806,RVD-220317-0000104,자극없이 순해서 무난하게 사계절용으로 사용하기 좋을 것 같습니다,"[('효과', '자극')]",5
G,P10,S34,154806,RVD-220317-0000103,무난무난하고 생각보다 흡수가 빠르고피부 표면이 매끄럽게 되는거 같아서 손이 자주 가네요제형으로 보면 속건조 있을거 같았는데생각보다 보습력이 좋아요지금바르기는 살짝 부족하긴 한데더 따뜻해지면 이거 하나만으로도 충분히 보습 될거 같아요,"[('발림성', '바르기'), ('보습력', '보습'), ('보습력', '흡수')]",1
