SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P06,S27,30688344619,0,얇아서,그리기,자연스럽게,눈썹,섬세하게,10.15,5.11,3.9,3.4,3.01
N,P06,S27,30688344619,1,늘 쓰던겁니다 ㅋ,써보고 좋아서 재구매해요,늘 쓰는거에여 ㅎㅎ 얇아서 선따기좋음,예전에 사던 쇼핑몰에서 단종이 됐다고 안팔더라구요ㅜㅜ 제가 정말 좋아하는 브로우인데얇은 브로우 다 써봤지만 이게 최고더라구요,너무좋아요,,,,,
N,P07,S01,28759637555,0,is,good,fir,잘받았,se,2.64,2.05,1.07,0.82,0.76
N,P07,S01,28759637555,1,잘받았습니다,,,,,,,,,
N,P04,S43,82246410475,0,섞어서,효과,재구매,곡물팩,촉촉,19.9,16.37,14.79,14.47,14.03
N,P04,S43,82246410475,1,기분탓인지 몇번 쓰지도 않았는데  얼굴이 환해지고 촉촉해 진것 같아요,사은품 감사합니다,아직사용전인데 보습위해서 구입했어요,율무팩은 처음해보는데 좋은거같아요,근데 여러군데 타회사 오트밀  검색해보니 색깔이 약간  누른색이던데 여긴 새하얀색이네요,,,,,
N,P07,S01,22345882670,0,애터미,비비,만족합니다,커버,가격대비,4.76,3.78,2.73,2.46,2.12
N,P07,S01,22345882670,1,엄마가 매번 쓰는 거에요,커버도 잘 돼요,괜찬습니다,묽은 제형이어서 화장 뜰까봐 걱정했는데 그 반대네요,좋아요,,,,,
N,P10,S29,82896338429,0,재구매,있어요,촉촉,발림성,가성비,12.74,11.87,11.52,9.1,8.0
N,P10,S29,82896338429,1,주름개선되길 기대하면서,매번케이스가 달라져서 질리지 않고 쓰게 되네요,배송 빠르고   바르면 얼굴 촉촉하고  발림성이 좋은거 같습니다,늘사용하던거예요,너무 마음에 들어요,,,,,
N,P12,S16,83440663737,0,효과가,염색,거품,부모님,흰머리가,3.82,2.64,2.35,2.05,1.99
N,P12,S16,83440663737,1,거품낸 뒤 3분 나두니까 두피가 시원하고 깨끗해지네요,잘 받았어요,남편과 저 모두 기대하고 있습니다,사용한지는 며칠안되서 잘모르겠지만 일반샴푸보다 세정력도 좋고 머리결도 좋아요,3개월정도 쓰면 갈색으로 염색되더라구요,,,,,
N,P07,S41,27104974525,0,들어요,커버,발림성,팩트,좋습니다,23.06,14.9,11.58,10.94,10.15
N,P07,S41,27104974525,1,오호톡톡 두들기지 않고 밀듯이 말라도 뜨지않고 잘 발려요,21호 많이 안 밝아요,피부가 노란 빛인데 제품에선 붉은 톤이 있어서 얇게 바르는데도 얼굴과 목에 색의 차이가 살짝 보여요,커버력좋습니다 한번의 터치로 무너짐 없이 하루종일 수정화장 할 필요없을듯,사용해보느라 리필을구매했는데 일단 밀착력은 좋네요,,,,,
N,P05,S05,8332632934,0,들어요,저렴,가격도,가성비,감사합니다,2.03,1.84,1.73,1.27,1.2
N,P05,S05,8332632934,1,좋아요,일부러 후기에 밝은 핑크라고 하길래 샀는데 어두운 와인색 같아요,상품도좋고 저렴합니다,가성비 좋아요,이런색이 섹시 한가,,,,,
N,P07,S01,28160221523,0,비비,커버,셀본,자연스럽게,촉촉,6.96,5.86,5.78,5.55,3.51
N,P07,S01,28160221523,1,괜찮습니다,색감은  피부톤과  자연스러워  이것만  거의  십년정도  쓰고  있어요,매번쓰고있습니다,재구매입니다럭키박스에 너무 좋은게 다 있네요,배송 늦어서 좀 그랬는데  럭키박스에 셀본 비비 정품 하나 더 들어있고 선크림 정품에 미스트까지  미친 구성 배송 언제되냐고 물어본게 죄송할정도네여  복받으실거에요,,,,,
N,P08,S13,31023801620,0,괄사,오일,마사지,촉촉하고,만족합니다,4.94,3.81,3.56,2.7,2.35
N,P08,S13,31023801620,1,두번정도사용했어요크기가 생각보다 작은데 목이나 얼굴 다리까지 해도 무리없이 사용가능해요,하지만 스포이드를 사용해서 오일이 뚝뚝 떨어지는 경향이 있어서 그부분은 아쉽습니다,처음받았을땐 얼어서 왔는데 실온에 두었더니 녹았어요,오일은 미니미니한데 꾸준히해서 효과보길기다리고있습니당,열심히써볼께요,,,,,
N,P07,S01,14760725899,0,한스킨,비비,커버,만족,좋습니다,12.54,10.53,8.49,5.5,5.02
N,P07,S01,14760725899,1,만족합니다,항상 쓰던 제품이에요,매번 쓰던 거예요,발림성 넘 안좋네요,배송빠르게왔어요,,,,,
N,P07,S01,14075813592,0,비비,감사합니다,저렴하게,만족합니다,마몽드,6.57,5.79,4.14,4.06,3.65
N,P07,S01,14075813592,1,쓰던 비비가 단종돼서 갈아타봤는데 이걸로 계쏙 쓸것 같아요,반복 구매해 사용하는 제품입니다,상품 좋습니다,여자친구가 이 제품을 너무 좋아해서 추가로 구입하였습니다,비비지만 색도 밝고 다크닝도 심하지 않는 거 같구 회끼가 확실히 다른 비비보다 없어서 좋아요,,,,,
N,P07,S01,13934108320,0,커버,발림성,비비,생각보다,만족,6.07,3.72,3.66,3.31,2.94
N,P07,S01,13934108320,1,아직 사용하지 않았지만 전에 너무 만족했었기에 기대가 큽니다,23호는 피부색이랑 구별이 안될정도라 화장한느낌 화사해지는 느낌이 전혀없는 정도이고 21호는 좀 밝게 느껴지는 톤이에요,말이필요없죠 몇년동안 계속 쓰고있습니다,선물해 주려고 여러개 샀어요,전에 쓰던건데 다른걸로바꿨다가 잘 맞지 않아서 다시 구매했어요,,,,,
N,P06,S27,20362783694,0,저렴하게,이니스프리,색상,가성비,눈썹,10.56,8.21,8.2,8.18,7.72
N,P06,S27,20362783694,1,음영라이너가 너무 편해서 계속 쓰게되는거같아용,가장 저렴하게 잘샀습니다,헝상 쟁여두고 쓰는 펜슬입니다잘그려지고 색깔도  너무 진하지않아 맘에들어요얼마전 조성아 섀도타입 아이브로우  샀다가 두어번쓰다 내버리고 이걸로 다시 구매했네요,다른제품쓰다가 이니스프리만 계속 쓰고있어요,이니스프리 납작 아이브로우 펜슬 밤새고 달콤한 허니브라운아주 밝은 갈색 좋아요,,,,,
N,P05,S04,82430972756,0,지속력은,색이,입술,색상,예뻐요,7.71,6.88,6.71,6.69,6.16
N,P05,S04,82430972756,1,원래 입술이 엄청 건조한대 촉촉함은 오래가네요,지속력은 솔직히 좋지않아요,좋아요,지속력은 짧지만 은은하니 이뻐서 자주 애용하며 바르고 있습니다재생비비나 선크림 정도만 바를때 같이 바르기 너무 좋아요,바르고 조금 있으면 반짝반짝 글로시해요,,,,,
N,P06,S28,22004568679,0,예뻐요,발색,색상,팔레트,색이,5.53,4.99,4.95,4.29,4.06
N,P06,S28,22004568679,1,연항 메이크업 하려고 산건데 진한 메이크업도 예쁘게 잘 되네요,케이스가 정말 예쁩니당 가을에 쓰기좋은 색들만 모여있어서 좋았어요,그래도 예뻐요,좋아요,여쿨이라 잘 색상이 딱이고 글리터도 예쁩니다,,,,,
N,P05,S05,2600057221,0,색상,색이,발색,예뻐요,저렴하게,11.74,7.21,5.61,5.52,4.45
N,P05,S05,2600057221,1,이 칼라는 개인적으로 쿨톤웜톤 할거 없이 모든 피부톤에 잘 어울릴거 같아여레이어링 해서 발라도 예쁘겠지만 풀립으로 바르면 완전 포인트 딱완전 대 만족이에요,발림성 좋고 발색도 맘에들지만 지속성은 길지 않다는게 아쉬워요,완전 좋았습니다,친구꺼 써보고 지속력 미쳤길래 따라샀는데 어디다가 잃어버려서리뷰라도 씁니다하정말 좋은 아이였는데 아무튼 개좋아요,색도 예쁘네요,,,,,
N,P08,S47,2600024449,0,향이,향도,추억의,은은한,장미향,4.31,2.01,1.87,1.41,1.4
N,P08,S47,2600024449,1,좋아요,향이조금더 강해서면 좋게습니다,로즈향 좋아해서 안써본거라 저렴하고  혹시나 해서 구매해봤는데  역시나 안좋네요,저렴하게 향좋아요,감사합니다,,,,,
N,P09,S21,82413640414,0,재구매,커서,있어요,만족,촉촉,14.18,10.4,9.2,8.87,8.42
N,P09,S21,82413640414,1,항상 엘로엘썬쿠션만 씁니다향도 은은하고 민감한피부에도 딱 좋아요,좋아요,쓰기전이라 모르지만 손바닥전체만큼 큼직하네요,리필 구매했어요,짱편하고 나름 커버되고 하지만 지속력좀 떨어져요,,,,,
N,P06,S08,11153885467,0,저렴,만족,오래,속눈썹,가격,5.34,4.48,3.62,3.51,3.42
N,P06,S08,11153885467,1,잘올라가고 오래 유지되고너무 좋아요,잘 쓰겠습니다,굳굳발림성 굳 가성비 굳 지속력 굳 오래되면 굳어서 떨어져 나가서 그부분은 단점이지만 그거 빼곤 다 좋아요,눈썹이 짧은편이라 묻고 민망하곤했는데 묻지도 않고요 눈썹컬링이며 볼륨 다 만족스런 제품이예요,늘 쓰던건데 기간이 짧아도 개봉 안한다면 나쁘지 않을꺼 같아 써보려고 몇개 구매해 봤어요,,,,,
N,P10,S02,10829344089,0,촉촉,순하고,있어요,좋습니다,아기,16.5,15.42,12.02,10.1,9.94
N,P10,S02,10829344089,1,순하고 자극도 적어서 좋아요,보습 좋아요,자극없이 촉촉해서 재구매합니다아이한테 잘맞아요,좋아요,저는 알갱이 없는거 샘플써보고 이것 주문해서 쓰고 있는데 알갱이 없는게 더 좋은것 같아요,,,,,
N,P11,S38,5438278299,0,피부가,각질,필링,자극,좋습니다,14.9,14.35,11.39,9.14,5.66
N,P11,S38,5438278299,1,순하고각질제거에 최고,확실히 자극적고 세수하거나 샤워하면서 할 수 있어서 편해요,겨울철에 하면 좀 땡기지만 피부가 뽀득해요,생각보다 그닥 각질제거가 잘되는것 같진않네요,피부도 부드러워지고 만족합니다,,,,,
N,P10,S34,20138646188,0,톤업,자연스럽게,바르고,촉촉,발림성,21.68,14.93,8.6,7.12,6.49
N,P10,S34,20138646188,1,마스크에 안묻어나요바를때 끈적임없이 잘 발려요,말해무엇 쭉 이것만 써요,재구매했어요,발림성도 좋고 들뜨지도 않고 무엇보다 마스크에 묻어나는게안 보여서 좋네요,저한텐 안맞는거같어요바를때 촉촉한거도 모르겠고 시간지날수록 건조해져요,,,,,
N,P09,S17,27778415522,0,좋습니다,편하고,가히,부드럽게,수시로,5.92,5.87,5.8,5.31,5.11
N,P09,S17,27778415522,1,건조도 막아주고 선기능도 있고 화장위에 덧바를 수 있어서 좋아요,좋다고하네요,왜 무기자차는 투명이 어려운건지 아쉽지만 쓰기 편해서 좋아요,끈적거리고 먼지가 얼굴에 달라붙어서 엄청가려워요,화장 후에도 화장 전에도 외출시 수시로 덧바를 수 있어서 좋습니다,,,,,
N,P09,S17,80128170581,0,향도,좋습니다,끈적,재구매,발림,12.19,11.07,10.8,10.56,9.92
N,P09,S17,80128170581,1,잘사용하고있어요,향이 좋고 발림성도 좋구요,향도좋고 발림성 또한좋아요가격도 적당하고 배송도 만족합니다,아버지가 필요하시다고해서 보내드렸어요,바르는 면적이 넓어서 급할 때 빨리 바르고 나갈 수 있어서 좋아요,,,,,
N,P09,S18,14137176348,0,뿌리,스프레이,좋습니다,편해요,분사,4.6,4.17,3.46,3.18,3.17
N,P09,S18,14137176348,1,쓰기편해요,세통 샀는데 여름 다갈때까지 넉넉하게 잘 썻어요,간편하고 좋아요,원래 스틱쓰다가 면적이 넘 넓어 구차나서 삿어요,스프레이 타입이라 확실히 쓰기 편해요,,,,,
N,P09,S21,22764265976,0,커서,알로에,촉촉,리필,있어요,7.09,4.18,3.42,3.28,3.05
N,P09,S21,22764265976,1,엄청 촉촉하네요,촉촉하니 톤버정도 잘 해주는데 양조절을 잘 해야해요,톤보정도 되고 번들거리지도 않고 바를때 쿨링감도 있고 가성비도 좋고,젛아요,겨울에도 시원하게 아침에 얼굴에 바르면 잠이 확 깹니다,,,,,
N,P12,S03,27174937526,0,향도,아모스,미용실에서,머릿결이,좋습니다,6.49,5.37,5.05,5.05,3.98
N,P12,S03,27174937526,1,쓰던거라 구매했어요,잘받았어요,만족합니다,펌 자주 하는 머린데 사용 안할때랑 할때랑 차이가 엄청 크네요,항상 쓰던 제품이여서 만족합니다,,,,,
N,P07,S41,27503320523,0,사이즈,미니,작은,휴대용으로,좋습니다,4.44,4.09,3.69,3.19,3.08
N,P07,S41,27503320523,1,작아서 귀엽네요,사이즈는 많이 작지맘,여름에 팩트만 쓰니 기름져서 파우더팩트 쓰다가 원래 쓰던거 다 써서 추천받고 이거 샀는데 생각보다 더 작네요,말해 무엇하나요이 아이때문에 저는 메이크업 유지해요,잘 쓸게요 감사합니다,,,,,
N,P10,S02,29791104619,0,촉촉,피부가,향이,향도,냄새,18.85,13.65,9.49,8.95,6.44
N,P10,S02,29791104619,1,한달간 사용해본결과 겨울철마다 건조해지던 얼굴이 계속 보습이 유지되고 있습니다,듬뿍 바르고 자면 효과가 좋다고 해서 구매했고 거의 매일 빠짐없이 발랐어요,밤에 바르고 자니까 다음날에 피부결이 확 달라짐을 느껴요,한번 화농성 여드름이 생겼다가 들어가고 지금 속광처럼 빛이 조금씩나는중이에요,자극 없이 순해서 막 쓰기 좋아요,,,,,
N,P07,S14,24108201523,0,마스크에,바르고,촉촉,연작,파데,9.63,8.1,8.0,7.59,3.64
N,P07,S14,24108201523,1,아직 초기라 잘 몰겠지만 확실한건 화장이 뜨지않아요,윤광이 살짝 도는 느낌이 들긴 하지만 제 피부타입과는 맞지 않나봐요 무너짐이 잘 무너져 파데수정이 조금 편하고 이뿌게 수정할수 있는 점은 좋아요,이거 바르고 선크림 바른후에 쿠션하는편인데 너무나 만족스럽습니다,대박이에요,아주좋아요,,,,,
N,P08,S35,29921263618,0,효과,재구매,질염,있어요,냄새,36.07,17.16,16.23,10.56,9.04
N,P08,S35,29921263618,1,산부인과 갈때마다 염증있다는 소리를 들어서 한번사봤는데 느낌이 괜찮아요,사용했을 때는적응이 안돼서 어색하고 불편한 것 같았는데한 번 쓰고 나니까 이거 없으면 안될 것 같아요확실히 생리 후에 사용하니까냄새도 빨리 사라지고 냉도 많이 사라졌어요,아직 몇번 안썼는데도 분비물이 눈에 띄게 줄었어요,광고보고 들어와서 후기보고 구매했어요요새 면역력떨어져서 질염이 생긴거 같아서효과있었음,가끔 사용할때 제품이 들어있나하는 느낌을 받을때가있어요,,,,,
N,P10,S44,16792774933,0,섞어서,오일,좋습니다,촉촉,있어요,4.98,4.43,3.4,3.21,2.75
N,P10,S44,16792774933,1,가성비 좋다고 캐서 믿고 써봅니다,촉촉하고 활용도가 좋아요,잘 사용중이에요,피부가 건조해서 구매했으며 세안 때 마지막 헹굼물에 몇방울 떨어뜨리고 얼굴이나 몸이 직접 바르려고 샀어요,수분크림에 한방울 섞어서 바르고 자면 더 좋네요,,,,,
N,P08,S13,31352585618,0,손톱이,효과,발림성,건강,좋겠어요,21.91,4.57,3.05,2.97,2.22
N,P08,S13,31352585618,1,오랜 젤 네일로 손톱 갈라짐이 엄청나게 심한데 요걸 바르면 예쁘게 정리가 되더라고요  건조가 빨라 바르고 조금 있으면 다른 활동이 가능해요,손톱이 많이 상햇어서 아직 딥앤돕에 의지중이에요,부드럽게 잘 발라지고 오래도록 유지됩니다,깔끔하게 발리지는 않는 것 같습니다,타사 제품은 색도 더 진하고 냄새도 심했는데 딥앤돕은 냄새도 덜하고 무엇보다 색이 너무 예뻐요 은은한 연핑크라 손톱이 생기있어보여요 그리고 투콧 정도는 발라야 색도 나오고 안 벗겨지는 거 같아요,,,,,
N,P07,S01,14980903915,0,커버,성분,가볍게,비비,만족,4.9,4.33,4.0,2.7,2.61
N,P07,S01,14980903915,1,배송도 빠르고 제품도마음에 듭니다잘 쓰고 있어요,화장은 옅게 하는 편이라 썬크림이랑 비비만 발라요 발림성 좋고 제 피부에 잘 맞는 거 같아서 늘 쓰는 제품입니다,잘쓸겠습니다,가볍게 발리니까 부담없이 써서 좋아요,매번 쓰는 제품으로 다써가어 다시 사야겠다고 생각하던 차에 두 개를 저렴한 가격에 주문하였는데 생각지 못한 사은품도 왔네요,,,,,
N,P07,S01,21558501685,0,셀퓨전씨,배송도,있어요,저렴하게,좋습니다,2.35,2.19,2.16,1.96,1.69
N,P07,S01,21558501685,1,피부염때문에 아무 브랜드나 못쓰는데 셀퓨전씨는 순해요,가볍고 얇게 밀착됩니다,좋아요,잘받았습니다,그냥 내 피부같은색피부 하야신 분들은 좀 어둡다 느낄수도 있어요,,,,,
N,P07,S01,11053483505,0,섞어,파데랑,발림성,구매했어요,단독으로,5.55,2.4,2.23,2.11,2.03
N,P07,S01,11053483505,1,덕분에 매트한 파데도 잘 섞어서 바르니까 좋네요,회색끼도 살짝있고요 하지만 바르고 좀 지나면 자연스러워져요,아직 샘플만 써봤는데 좋아요,유튜버 혜림쌤 영상 보다가 혹해서 구매했는데 진 짜 좋아요,자연스럽고 조아요,,,,,
N,P08,S47,83279153819,0,좋았어요,뿌리면,블라인드로,향이에요,아닙니다,2.34,2.1,1.61,1.55,1.29
N,P08,S47,83279153819,1,감사합니다,한달여가량 기다려서 받았어요그동안 바이레도  딥디크향수들 돌아가며 계속 쓰다 슬슬 지겨워져 다른 브랜드 향수 궁금하긴한데 블라인드로 본품을 들이자니 금액이 작지않은 금액이라 일단 시향해보려구 구매해봤어요,레몬향이 진한데 술향이랑 같이나네요,가격도 비싼편인데 본품으로 들였으면 크게 후회했을뻔했어요,생각외로 제일 마음에 들었어요,,,,,
N,P05,S04,30942762619,0,발림성,색도,예뻐요,발색,색이,2.4,1.54,1.22,1.09,1.03
N,P05,S04,30942762619,1,핑크랑 브라운섞인 뮤트한 색이고 끈적하지않고 가벼운 제형이에요,온라인으로 보고 구매했는데 발색력이 너무 약하네요,제 입술에서는 약간 누드톤으로 발색되는데 넘 예뻐요 발색 약할까봐 걱정했는데 이거 단독으로도 사용해도 넘 예쁠거같아요,발림성도 부드럽고 립오일보다는 약간 색도 있고 너무 기름지지 않으서 부담스럽지 않게 바를 수 있을거 같아요,발림성 립오일처럼 미끄럽지만 끈적임없이 촉촉해요,,,,,
N,P08,S35,31122075622,0,사용하,만족,,,,1.06,0.96,,,
N,P08,S35,31122075622,1,괜찮았어요,만족,허니 사용을 해 보고 좋아서 알로에도 주문했어요,너무좋아요,좋아요,,,,,
N,P07,S01,12173311983,0,비비,감사합니다,알렉스,만족합니다,커버력은,4.84,4.5,4.32,4.16,4.04
N,P07,S01,12173311983,1,배송진짜 빠르네요이 제품  10년전  피부관리실에서 써보고  오랜만에  구입해봤습니다,비비 쓰다보면 시간이 갈 수록 피부 톤이 어두워지는데 이건 오히려 피부톤이 더 좋아지더라구요,썬크림 바를때 소량 섞어서 슥슥 바르는데 피부가 너무 좋아보여요 그리고 답답한 느낌도 없구요,뻑뻑하다고 생각했는데 피부에 바를땐 부럽고 피부가 까만편인데도 바르고 나면 겉돌지 않네요,재생비비라고해서 구매했어요,,,,,
N,P07,S01,26698147523,0,성분,만족합니다,바르면,좋습니다,커버,5.36,2.56,1.86,1.77,1.57
N,P07,S01,26698147523,1,재구매 의사 있습니다,좋아요,발림성은 뻑뻑한편이라 수분크림이랑 섞어바름 좋구 그거말고는 단점이 없어요,통 디자인은 바뀌었는데 제품은 동일한거 같네요,바르면 누래져요,,,,,
N,P07,S01,24475778531,0,한스킨,비비,빨라요,커버,들어요,5.52,4.39,3.77,3.16,2.56
N,P07,S01,24475778531,1,샘플 써보고 좋아서 주문했어요,아직써보기전이에요,샘플써보고 좋아서 구입했어요,커버력도 좋고 발림성도 좋습니다,역시 한스킨이 원조 BB크림 회사 답네요,,,,,
N,P11,S38,27490359524,0,순하고,클렌징,자극,있어요,만족,11.06,10.3,6.37,5.79,5.04
N,P11,S38,27490359524,1,저 패키지는 처음인데 차이는 없는거겠죠,맨날 쓰는 제품입니다,촉촉하고 부드럽고 좋은것같아요,처음에 상자보고 작아서 잘못왔구나싶었는데 패키지가 바뀐건가봐요 500미리가 맞네요,써보는데 순하고 좋아요,,,,,
N,P02,S25,15344478552,0,선물용으로,비오템,만족,좋습니다,저렴하게,3.73,3.56,2.48,2.34,2.26
N,P02,S25,15344478552,1,비오템을 한번에 몰아서 주기적으로 사는데이 제품은 무조건 쇼핑 카트에 넣고 시작합니다,보습력이 느껴지고 그러지는 않고 큰변화를 주지는 안지만 뾰루지 하나 안나고 매일 매일 잘쓰고 있습니다,3번쨔 쓰고 있어요,좋습니다,하루만에 배송왔네요,,,,,
N,P07,S42,26539564522,0,커버,만족,밀착,지속력,얇게,54.76,36.35,25.35,23.51,22.07
N,P07,S42,26539564522,1,블랙이 많이 건조하다해서 위낙 건성피부라 피했었거든요,시간지나서 묻는 것은 어쩔 수 없는듯  샘플도 많이 주시고 좋아요,마스크 오래 끼고 있는 날에는 파데말고 블쿠쓰고 나가면 괜찮더라구요,이번에 리뉴얼된 21호 버전을 썼는데 블랙쿠션은 블랙쿠션입니다,다들 돈쓰고 번기분 아시줘 이번 라이브딜에서 구매한 블랙쿠션이 딱 그래요 엄마가 대체 뭘 돈주고 산거냐고 사은품이 본품처럼 빵빵합니다미니쿠션과 틴트는 파우치에 넣고 다니기에도 딱좋구요,,,,,
N,P07,S01,14256566885,0,커버,한율,좋습니다,발림성,만족,3.25,2.94,2.49,2.34,2.34
N,P07,S01,14256566885,1,커버력도 좋고 저자극입니다,아주만족합니다,한율비비는 제가 써본 비비중에 가장 좋아요,가격이 올라서 부담스러웠는데 여기서 저렴하게 판매해주셔서 좋아요,너무 잘 쓰고있어요,,,,,
N,P09,S22,21805423828,0,톤업,촉촉,있어요,바르고,발림성,14.62,12.28,11.25,10.63,9.91
N,P09,S22,21805423828,1,전에 써보고 좋아서 다시 주문해요,만족합니다,항상사용합니다,재구매입니당 제품이 너무 좋아서 만족해요,바르고나몀 얼굴 전체가 너무 텁텁해서 티슈로 닦아내고 싶은 느낌  그래도 일단 차단이 높고 이지워시이고 겨울이니깐 참고 발라볼까하지만  매일아침 파우더 마무리를 해줘야 하다보니 과연 잘 쓰게될지,,,,,
N,P07,S45,20959239428,0,쉐딩,자연스,발색,쿨톤,색이,20.16,11.19,8.14,7.84,5.84
N,P07,S45,20959239428,1,사용중인 브러쉬의 문제인지 발색이 좀 약해요,너무잘쓰고있어요,발색력 좋아요,맘에들어요,정착 민스코 브러쉬도 넘 조음  코뚱이 나에겐 좀 작은 사이즈지만,,,,,
N,P07,S01,80662250879,0,커버,슈라멕,만족,좋습니다,재구매,4.72,4.4,4.23,4.01,3.91
N,P07,S01,80662250879,1,냄새는 별로지만 독일 재생비비라 부담없어요,다른 파데 이제 손이 안가요 이거 아니면 이제 못써요,홈쇼핑에서 하도 열변을 토하며 칭찬하길래 시켜봣는데 역시  나란 사람에겐 어떤 화장품도 쇼호스트가 말하는 효과는 없음,커버는 아예 안되고 원하던게 아니라서 실망스럽습니다,15ml써보고 정사이즈 구매하려구요,,,,,
N,P07,S01,9349853480,0,만족,커버력,비비,있어요,좋습니다,3.85,3.53,2.97,2.74,2.73
N,P07,S01,9349853480,1,착한가격에 쟁겨두기,피부과에서 발라주셨는데 너무 만족해서 여쭤보고 주문했어요,이것저것 많이 써봤는데 저한테는 젤 잘 맞는것같아요,매일 잘쓰고있는 상품입니다,지금까지 써본 비비 중에 최고입니다,,,,,
N,P07,S14,8481321859,0,섀도우,눈화장,바르고,만족,오래,6.8,6.78,5.07,4.05,3.89
N,P07,S14,8481321859,1,어반디케이보다 좋아요,그래도 가격대비 만족해요,늘 쓰던 상품 저렴하게 살 수 있어서 좋았어요,사은품 보고 깜놀햌어요,재구매의사 있습니다,,,,,
N,P11,S37,12066803123,0,미샤,저렴하게,지워,순하고,리무버,3.72,3.62,3.54,2.96,2.96
N,P11,S37,12066803123,1,이거 많이 썼다가 다른걸로 갈아탔었는데다시 쓰려고 샀어요,안써봐서 몰르지만 싸서 사봤어요,잘쓰고있어요,이게제일 잘지워져요,진한 메이크업 지우기 위해 샀어요,,,,,
N,P07,S42,21040212617,0,저렴하게,에스티로더,커버력,만족,지속력,13.18,7.64,7.03,6.29,6.27
N,P07,S42,21040212617,1,너무 좋아요,기존 백화점에서 산거랑 병 글씨체랑 위치가 다르긴 한데 그사이 리뉴얼된거겠죠,생일 선물로 보내드렸는데 구성이 좋다고 하십니다,몇년째 쓰고있는 에스티로더 역시나 파운데이션은 짱 좋아요,싸게 잘 샀어요,,,,,
N,P12,S16,26196392527,0,향이,향도,거품도,향기,오래,31.92,23.15,21.52,8.85,8.85
N,P12,S16,26196392527,1,배송도 빠르고 가격도 쿠팡보다 저렴하고 넘넘 좋네요,저는 쿠팡에서 주로 구매해서 썻는데 베이비파우더 향이 품절이라 검색으로 구매했는데 쿠팡보다 완전 저렴하게 구매했어요,향이 너무조아요,사은품도 좋은거 보내주셔서 감사합니다많이 파시고 수고 하세요,향이 좋아요,,,,,
N,P12,S32,20621914026,0,향도,재구매,임신,임산부,만족,7.8,7.78,5.53,5.17,5.14
N,P12,S32,20621914026,1,여전히 비듬에 간지럽고 머리카락 잘 빠지는게 그대로여서,사용하는게 아직 남아서  얼른 쓰고싶어요,탈색머리라 많이 건조한데 이 샴푸트리트먼트를 쓰면 머리가 엉키지도 않고 부드러워 좋아요,머리카락도 안빠지고 좋아요,향이 달달하니 좋네요,,,,,
N,P12,S40,30085828618,0,향도,향이,머릿결,향은,바이오가,17.74,16.6,13.77,9.23,8.22
N,P12,S40,30085828618,1,가격대비 양이 많이 성분 중에 보습 성분이 성분 구성 순서 중 비교적 앞에 있어서 속는 셈 치고 써보기로 했습니다,한번 써봤는데 아직은 잘 모르겠구꾸준히 써바야할 것 같아요,재구매 의사 있어요,성분믿고 써보는 중 입니다양도 많아서 넉넉히 쓰고 있어요,몇개째 재구매인지는 모르겠지만 겨울철에는 거 듬뿍사용중인데 확실히 좋아요,,,,,
N,P10,S29,21646284131,0,저렴하게,있어요,가성비,촉촉,가격,12.34,9.42,8.74,8.58,8.55
N,P10,S29,21646284131,1,저렴하게 구입할수 있어서 좋아요,원래도 쓰시던거라 좋은 가격에 구매해드릴 수 있어서 만족합니다,향도 괜찮고 가격도 싸고 좋아요,촉촉해요,나이가 있어서 주름케어는 더 사용해봐야 알것 같아요,,,,,
N,P04,S43,24311452526,0,여드름,효과,좁쌀,트러블,딸아이,8.1,6.21,5.06,3.68,3.47
N,P04,S43,24311452526,1,초5  아이들 코에 피지 이마에 여드름 때문에 좋다기에 구매해봤어요,뾰로지 올라오는 아이 위해 구매했어요,좁살 여드름에 좋아요,딸이랑 같이 쓰려고 샀어요,사용하는 중이라 효과는 지켜봐야겠지만 순하긴하네요,,,,,
N,P07,S41,11038095471,0,만족,입자가,좋습니다,메포,뽀송,9.48,9.17,8.99,7.35,6.55
N,P07,S41,11038095471,1,마무리 할때 피부가 깔끔하니 매끄럽게 표현되어요,다른건안써봐서 더좋은지는 모르겠으나 만족하고 사용중입니다,처음,번들거림이 좋아져요,모공은 잘 잡아줍니다,,,,,
N,P06,S27,12073721505,0,좋습니다,색상,눈썹,저렴하게,펜슬,5.91,5.65,5.39,5.09,4.3
N,P06,S27,12073721505,1,마호가니가 제일 인기라 사봤는데 저한테는 좀 밝아서 다음엔 다른 컬러도 사보고파요,가격은 좀  그렇지만 만족합니다,아내가 좋아하네요,색상은 맘에 드는데 너무 물러요 슈썻는데 대체용으로 비슷은 합니다,염색해서 갈색으로 재구매했습니다,,,,,
N,P06,S27,12074008180,0,눈썹,얇아서,자연스럽게,그리,브로우,16.72,12.97,10.9,8.29,7.09
