SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P10,S34,153448,1,N,순하고 시원한 젤형 수딩크림이예요이제 겨울도 슬슬 지나가고 있고 수부지타입이라 세안후 가만히 있으면 피부가 당기고 조이는데 뭘 바르면 또 금방 기름집니다 ㅜㅜ 그래서 적당히 수분이 있고 유분 적은 타입을 엄청 사랑하는 편이예요그러다보니 수분크림 엄청 이것저것 좋다는것들 많이 사용해보는데 갠적으로는 지성에 가깝다보니 젤형 타입을 좋아해요 키엘처럼 하얀 크림타입은 왠지 더 기름지는 느낌이랄까이 크림은 완전 젤형태이고 살짝 보라보라합니다 그리고 무엇보다 독특했던게 내장되어있는 볼인데 확실히 스패츌러 쓸일이 없으니 편하긴하네요 볼이 생각보다는 꽤 커서 한번 듬뿍 덜어내면 충분합니다 근데 볼은 마사지는 커녕 얼굴 문지르고 다시넣기 찝찝해서 거의 스패츌라 용도로만 쓰기때문에 무용지물인듯처음 바를땐 살짝 광이 돌며 촉촉한데 곧 흡수되고 유분이 남거나 하지않아서 넘 조아요수분만 지켜주는 너낌적인 너낌지금 이 날씨에 미스트토너  세럼  에센스  네오젠 브이바이옴 수딩크림 순서로 바르는데 하나도 안건조해요 크림이 마지막에 수분을 주니까 담날까지 건조하지도않고 진정되고 넘 조아요안맞는 슬리핑팩을 하루 썼더니 코와 입 사이에 뭐가 갑자기 서너개가 나서 당황했는데 이아이 쓰니 잘 진정됐어요사진처럼 한번 펴바르면 촉촉하고 글타고 너무 과하게 번들거리며 유분이 많지 않아서 좋아요 그리고 패키지는 모두 분리수거 가능하게 신경쓰고 내장크림 컬러랑  패키지랑 모두 보라와 오렌지인데 안어울리는 두 컬러 조합을 꿀로 조합시켜 디자인이 예쁘네요글구 유리병이 무거워도 저는 위생적인 느낌과 자리를 꾸욱 잡고있는 느낌 같은게 좋아서 원래도 선호하는데 유리병이라 조아요겨울빼곤 세계절 모두 잘 쓸수 있는 괜츈한 템이예요,피부타입 민감성  복합성  트러블성  수부지호르몬성 턱드름 항시대기텍스쳐 가볍고 산뜻한 수딩크림 스타일을 가지고 있어요유분비율보다는 수분이 짱짱하고 무겁지 않고 라이트하고데일리로 즐길수 있는 텍스쳐 입니다보습감 유무 수부지 피부임에도 불구하고 스킨케어 마지막 단계에발랐을때 속건조 전혀 없이 보습막이 답답하지 않은데촉촉하게 아침까지 유지 되었어요 쿨링감이 굉장히 좋고원래 피부 수분인것 처럼 겉도는 느낌없이 보습유지되는점이 특징입니다밀착력발림성 유무 피부에 겉도는 느낌없이 발림성이 너무 좋습니다 흡수력도 좋아서 계속 두드리지 않아도 잘 흡수되고 보습막만 남아있는 느낌 얇게 밀착이 되어서 피부가 숨을 쉬는 느낌이에요 피부자극유무 극민감성 대표로서 단 하나의 피부자극1도없이 피부열감x 가려움 부어오름 트러블이 올라오지도아주 순하고 무자극이였어요 민감성인저도 아주 만족스러웠기때문에 다양한 피부타입의 분들도 호불호가 없을듯합니다진정효과 유무 피부쿨링과 보습작용이 좋아서 예민한 피부장벽이 케어 받는 느낌이 있습니다큰 뾰루지말고 뭔가 트러블이 살짝 좁쌀이나 날랑말랑한 애매한 친구들이 진정효과가 좋았습니다네오젠 수딩크림 매력포인트1 수부지지성중성피부 타입이 만족할만한 가볍고 산뜻한 수분감과 보습력2 네오젠 독자 성분브이바이옴리포좀으로 콜라겐생성증가  48시간 항산화지속효과가 좋아요3투인원 마사져로 스패츌러와 마사지기능을 동시에 사용할수있어요,,,,,,,,
G,P10,S34,153941,1,P,장점  허브향이 강하게 나는 크림이에요 약간 한방 느낌이 나기도 하고 저는 괜찮았어요발림성 좋고 부드럽게 잘 스며들어요 밀리는 제형도 아니고 보습력도 괜찮아서 잘 사용했어요 얼굴에 광도 예쁘게 돌더라구요 이 제품 썼을 때 올라오는 윤광이마음에 들었어요 또 진정효과가 좋더라구요 붉어지고 민감해진 피부에 사용하기 좋은 것 같아요 비교적 빨리 가라앉는 느낌이 들더라구요 풀향이 많이 나니 이 향이 싫으신 분들은 연고처럼 극소부위에 바르는 방법도 괜찮은 것 같아요센텔리안 24 다른 제품도 사용해보고 싶어요단점  이 향이 호불호가 크게 갈릴 것 같아요 찜질방에서 나는 한방풀 향 같기도 하고 저는 괜찮은데 싫은 분들 많을 것 같아요특히 요즘 마스크 다들 쓰니까,,,,,,,,,
G,P10,S34,154211,0,P,겨울철,에스티로더,제품이,영양감,쫀쫀,1.98,1.46,1.0,0.9,0.9
G,P10,S34,154211,1,P,너무 묽지않고 너무 단단하지도 않은 딱 쫀쫀한느낌의 크림이어서 좋았어요,강력한 효과의 제품이라 그런지 얇게 한 겹만 발라주어도 피부가 탄탄쫀쫀해졌고 바르고 다음 날 아침 세안 후에도 건조함 없이 어느정도 효과가 유지된다는 걸 느꼈습니다,역시 에스티로더 말해뭐해입니다우선 적은양으로도 피부에 너무 잘 발려요,쫀쫀해지고 생기가 도는 피부가 되도록 도와주는 제품,건성이 쓰기에 적당하게 좋고 겨울철 건조함 때문에 고민이 있으신 다른 피부타입 분들이 쓰시기에도 괜찮아요,,,,,
G,P10,S34,154211,1,N,우선 저는 건성피부이고 영양감 있는 크림을 특히 겨울에는 더 선호하는 편이에용이전에도 에스티로더 다른 크림건성용 크림 써본 적이 있는데 워낙 여기 크림들이 어느 정도 연령대 있고 보습감이 많이 느껴지는 것을 선호하시는 분들을 위한 컨셉이 많아서인지 저는 오히려 에스티로더의 다른 크림들보다 요 제품이 조금 더 가볍다는 느낌이 들었어요 그래서 꼭 악건성이 아니더라도 겨울철 기능성크림 보습크림으로 쓰기 좋아요다시 말해 영양감이 꽉 차있고 유분이 흘러넘치는 그런 느낌에서 약간 무게감을 덜어 여전히 평타이상 영양감이지만 에스티로더 다른 크림들처럼 유분이 엄청 많다고 느껴지지는 않아요 유수분 밸런스가 꽤 잘 맞네요 건성이 쓰기에 적당하게 좋고 겨울철 건조함 때문에 고민이 있으신 다른 피부타입 분들이 쓰시기에도 괜찮아요 악건성이 겨울철에 이거 하나 쓰기에는 조금 가벼울 수도 있을 것 같아요이처럼 조금 더 가벼워졌지만 기능 면에서 아쉬운 점 없이 매우 훌륭한 퍼포먼스를 보여줍니다 피부에 흡수될 때도 겉도는 느낌 없이 쫀쫀하게 밀착되구 다음날 일어났을때도 건조함이 없어요 부담스러운 개기름도 없구요 딱 가벼우면서도 보습감 풍부한 잘 만든 크림의 느낌이에요 그래서 요즘 정말 손이 잘 가는 아이템이랍니당 사실 막 엄청 무거운 느낌이 아니다보니 여름에도 쓸 수 있을 것 같아서 사계절템이 되지 않을까 싶네용 기능성 크림에 대한 니즈가 있으시거나 겨울철 보습이 필요하신 분들이라면 투자하셔도 후회 없으실 거예요 ,크리미한 텍스쳐의 안티에이징 크림입니다 강력한 효과의 제품이라 그런지 얇게 한 겹만 발라주어도 피부가 탄탄쫀쫀해졌고 바르고 다음 날 아침 세안 후에도 건조함 없이 어느정도 효과가 유지된다는 걸 느꼈습니다 제 피부가 엄청 건조해서 보통 크림을 두껍게 발라도 다음 날 다침에 세안하고 나면 다시 건조해지는데 오늘 아침에 그런 게 없어서 좀 놀랐습니다다만 영양감이 풍부한 제품이다보니 꽤 묵직하게 올라와요 피부 타입에 따라 유분기가 있다고 생각하실 수도 있을 것 같고요 이 크림은 일반 보습크림 수분크림이 아니라는 점 참고하시면 좋을 것 같아요,일단 케이스가 튼튼해보여요 그리고 안에 공기막아주는 플라스틱이 있어서 좋아요 크림은 베이지색에 쫀쫀한 타입의 크림이에요 너무 묽지않고 너무 단단하지도 않은 딱 쫀쫀한느낌의 크림이어서 좋았어요 그리고 흡수력이 정말 좋다고 느껴졌습니다 바르고 나면 유분감이 심하지 않고 금방 흡수되어서 속이 촉촉한 느낌만 들어요 화장전에 발라도 밀리지 않더라구요 근데 뜨는 타입의 크림이라서 스페츌라가 있었으면 하는 생각과 정말 강한향이 아쉬웠습니다 꽃향 그런게 아니고 정말 강한 화장품향이에요유일한 오점,요즘 나이들어가면서 탄력이 고민이라 이것저것 사보는데 이렇게 평가단당첨되서 너무 좋네요일단 베이지컬러에 쫀쫀한 제형이고 약간의 유분감은 있는데 막 번들거릴정도가 아니라서 좋네요발림성은 부드럽고 무거운 느낌이 아니고  유수분이 적절해서 탄력크림인데도 부담감이 없네요바르고나면 막이 씌워진듯 쫙 달라붙어서 꾸준히 쓰면 탄력이 생길것 같은 느낌다만 에스티특유의 향이 강한편이네요항이 무향이었으면 더 좋을것 같아요원래 갈색병으로 유명해서 탄력이나 주름개선에 대한 기대가 되네요,,,,,,
G,P10,S34,154843,1,N,일명 에바크림다시 리뉴얼 됐다 그래서 재구매해봄 전체적인 크림 기능은 예전과 비슷한데 예전의 풀향이 아니라 실리콘플라스틱냄새난다ㅠㅠ향이 너무 아쉬운 제품 기능은 예민피부에 무난하게 잘 발린다,원래 클루시브크림을 엄청 잘써서 새제품 존버하던 사람이었는데 이번에 리뉴얼됐다고 해서 바로 삼제형도 괜찮고 튜브형인것도 좋고 용량 늘어난것도 맘에 듬 근데 냄새가 약간 아쉬웠음 예전 클루시브 냄새가 훨씬 좋음무향이라고 하던데 어린이들 가지고 노는 실리콘 장난감에서 날만한 냄새가 남,,,,,,,,
G,P10,S34,154920,1,P,촉촉하고 수분감이 팡팡터지는 느낌의 수분크림이에요밤에 귀찮은날 이것만 듬뿍 바르고 자면 피부결이 진정되고 정돈된 느낌이 들어요 답답한 크림 싫어하시는 분들 한테 좋을 것 같고 에스트라는 믿고 쓰는 제품이라 계속 사용하고 싶은 크림이에요겨울인데도 건조하지 않고 깔끔하게 발리는게 좋은 것 같고 여름에는 더할 나위 없이 좋은 크림일듯해요너무 건성이신 분들한테는 조금 건조하게 느껴질 것 같아요 단독으로 발랐을때 피부가 보들보들살짝 건조 한 느낌이었어요  복합성 피부에는 잘 맞는 것 같고 피부 열감이나 트러블이 잠잠해진 것 같아서 저는 완전 추천합니다,,,,,,,,,
G,P10,S34,155100,1,P,외관깔끔한 흰색 튜브형 용기에벤튼 로고와 제품명이 영어로 적혀있어서약간 핸드크림 느낌도 나는 외관이에요그만큼 휴대성도 좋고 편하게 사용할 수 있는 용기라 마음에 들었어요제형제가 이때까지 사용해본 세라마이드 성분이 함유된 크림들보다 훨씬 가볍고 흡수가 빠른 제형이에요처음에 내용물을 덜어내면 꾸덕해 보이지만 열에 녹으면 부드러운 프라이머와 비슷하게 벨벳 느낌의 제형으로 변하더라구요벨벳 제형이라고 했지만 포슬포슬한 느낌이 아니라서 사용 후에 밀림이 있는건 절대 아닙니다향이 무향에 가깝지만 원재료의 향이 살짝 크레파스 느낌이라 호불호가 갈릴 수 있지만 향이 심하지 않고 아주 살짝 나서 전 괜찮았어요사용감꾸덕한 제형에 손에 있는 열이 닿으면 부드럽게 펴발리고 흡수가 정말 빨라서 놀랐어요흡수가 싹 되면서 약간의 유분막이 씌어지는데지성 피부인 제가 사용해도 전혀 부담스럽지 않은 라이트한 유분막이라 아침에 발라도 너무 좋았어요무엇보다 세라마이드 크림인 만큼 보습감이 너무 좋기 때문에 저녁에 바르면 다음날 아침에 피부에 윤기가 돌고아침에 바르면 하루종일 건조함이 없어서 좋았습니다총평보습감이 너무 좋은 무겁지 않은 세라마이드 크림지성 피부가 사용해도 될 만큼 유분감이 과하지 않은 보습 크림,,,,,,,,,
G,P10,S34,155100,1,N,외관깔끔한 흰색 튜브형 용기에벤튼 로고와 제품명이 영어로 적혀있어서약간 핸드크림 느낌도 나는 외관이에요그만큼 휴대성도 좋고 편하게 사용할 수 있는 용기라 마음에 들었어요제형제가 이때까지 사용해본 세라마이드 성분이 함유된 크림들보다 훨씬 가볍고 흡수가 빠른 제형이에요처음에 내용물을 덜어내면 꾸덕해 보이지만 열에 녹으면 부드러운 프라이머와 비슷하게 벨벳 느낌의 제형으로 변하더라구요벨벳 제형이라고 했지만 포슬포슬한 느낌이 아니라서 사용 후에 밀림이 있는건 절대 아닙니다향이 무향에 가깝지만 원재료의 향이 살짝 크레파스 느낌이라 호불호가 갈릴 수 있지만 향이 심하지 않고 아주 살짝 나서 전 괜찮았어요사용감꾸덕한 제형에 손에 있는 열이 닿으면 부드럽게 펴발리고 흡수가 정말 빨라서 놀랐어요흡수가 싹 되면서 약간의 유분막이 씌어지는데지성 피부인 제가 사용해도 전혀 부담스럽지 않은 라이트한 유분막이라 아침에 발라도 너무 좋았어요무엇보다 세라마이드 크림인 만큼 보습감이 너무 좋기 때문에 저녁에 바르면 다음날 아침에 피부에 윤기가 돌고아침에 바르면 하루종일 건조함이 없어서 좋았습니다총평보습감이 너무 좋은 무겁지 않은 세라마이드 크림지성 피부가 사용해도 될 만큼 유분감이 과하지 않은 보습 크림,,,,,,,,,
G,P11,S37,144474,0,P,클렌징,워터,자극,순한,지워,5.23,2.1,2.05,2.01,1.98
G,P11,S37,144474,1,P,저자극제품이고 느낌이 산뜻해서  사용감이 참 좋네요디자인도  심플하니 맘에 듭니다용랑도 크고   클렌징워터는 이제 정착할듯합니다,향이 무향이라서 좋았고 성분이 순해서 피부가 민감할 때에도 자극없이 클렌징 되는게 좋았어요,유튜버 추천템으로 어웨어 마스크팩으로 입문해서 클렌징폼 클렌징워터까지 쓰고 있는 나름 팬 입니다,깔끔하게 지워지긴 하는데 피부결이 뭔가 상하는 느낌이 납니다,이 제품을 선물 받아서 써본 적이 있어요근데 굉장히 순하고 좋더라고요 향은 딱히 없어요,,,,,
G,P11,S37,144474,0,N,클렌징워터,성분이,자극,건조,지워,1.93,1.51,1.16,0.91,0.89
G,P11,S37,144474,1,N,피부에 자극도 없고 이거 사용한 후부터 피부결도 많이 정리된것 같습니다,9월 접어들며 일교차가 커지고 건조함과 수부지 특유의 환절기 개기름에 무너진 화장도 얘로 말씀히 클렌징되고 피부 컨디션도 올라오더라구요피부가 칙칙한 날에는 아침 세안에도 얘로 가볍게 닦고 마일드한 폼 극소량으로 세안해요,성분이 순해서 트러블이 안생기는 점은 마음에 드는데 극것 빼고는 크게 장점은 없는 것 같아요,깔끔하게 지워지긴 하는데 피부결이 뭔가 상하는 느낌이 납니다,향도 괜찮고 확실히 자극적이지 않아서 좋았는데 마스카라가 안 지워지더라구요 ㅠㅠ,,,,,
G,P11,S37,153986,1,P,요즘 사용하고 있는더미코스  에프지에프7 메타 바이옴 클렌저 FGF7 성분과 자연유래 성분을 함유 한 오일클렌저인데 전혀 오일리하지가 않아요오일제형이라고 소개되어있지만제가 느끼기에는 뚝뚝 흐르는 오일이 아닌클렌징젤 제형으로 보입니다물이 닿으면 거품이 나는 오일 투 폼 클렌저인데요자극없이 아주 순하고 너무 촉촉합니다세안하고나면 촉촉함이 느껴지는게 너무 기분좋고노폐물과 각질도 케어되기때문에 피부가 맑아지는 느낌이더라구요 메이크업도 잘 지워집니다정말 만족스럽게 사용중이에요,,,,,,,,,
G,P11,S37,153986,1,N,요즘 사용하고 있는더미코스  에프지에프7 메타 바이옴 클렌저 FGF7 성분과 자연유래 성분을 함유 한 오일클렌저인데 전혀 오일리하지가 않아요오일제형이라고 소개되어있지만제가 느끼기에는 뚝뚝 흐르는 오일이 아닌클렌징젤 제형으로 보입니다물이 닿으면 거품이 나는 오일 투 폼 클렌저인데요자극없이 아주 순하고 너무 촉촉합니다세안하고나면 촉촉함이 느껴지는게 너무 기분좋고노폐물과 각질도 케어되기때문에 피부가 맑아지는 느낌이더라구요 메이크업도 잘 지워집니다정말 만족스럽게 사용중이에요,,,,,,,,,
G,P11,S37,154606,0,P,클렌징,오일,향이,세안,블랙헤드,12.77,10.09,3.62,3.48,3.24
G,P11,S37,154606,1,P,딥클렌징이라 그런지 클렌징 오일자체에도 가벼운 텍스쳐보다는 제법 오일리함이 느껴졌습니다,향도 X니스프리 애플 클렌징오일보다 인공적인 사과향이 덜해서 향이 거북해서 못쓸정도도 아니었습니다,클렌징으로는 클렌징 티슈밀크 조합을 즐겨씁니다한때 피지가 잘빠지는 모 클렌징오일을 사용했으나 그 오일 단점이 눈가 클렌징때 따갑다는 거였거든요이번 사용한 제품으로 오랫만에 다시 클렌징 오일을 써보았습니다,그리고리뷰에 향 불호 얘기가 많이 보이는데아니 솔직히 나 진짜 제품 향 나는거 오히려 좋아하는데정말 강하다진짜 개쎈 사과향이 내 코를 찌르는 느낌얼마나 쎄냐면요,끈적거리는 제형도 싫어해서 오일을 안 쓰는 편인데 이번에 평가단에 당첨되어 3일간 사용해본 후기입니다일단 냄새 자체는 정말 실제 사과향이 아니라 사과 사탕 인공적인 사과향이 납니다,,,,,
G,P11,S37,154606,0,N,클렌징,오일,블랙헤드,아리얼,지워,5.33,4.08,2.74,2.47,2.46
G,P11,S37,154606,1,N,장점 메이크업 잘 지워지는편자극 없음세안 후 당김 없음단점 인공적인 사과향 강함립만 안 지워짐유화 포함,클렌징으로는 클렌징 티슈밀크 조합을 즐겨씁니다한때 피지가 잘빠지는 모 클렌징오일을 사용했으나 그 오일 단점이 눈가 클렌징때 따갑다는 거였거든요이번 사용한 제품으로 오랫만에 다시 클렌징 오일을 써보았습니다,무겁지않고 가벼운 타입이라 세안 할 때 뻑뻑하지 않고 부드럽게 클렌징이 되는 느낌이에요,보통 2차세안하는 사람으로 최근 건조함을 많이 느껴서 클렌징 오일 많이 사용했는데 아리얼 여행때문에 클렌징티슈 사용 해본 기억이 있는데 평가단 당첨되서 좋았어요일단 사용감은 오일이 물처럼 가벼운 제형이에요,사과향이 나는 데 전 이런 인공적인 사과향을 별로 안 좋아해서 만족스럽진 않아요이름답게 오일 액상이고 클렌징하려 얼굴에 롤링을 해주는 데 뭐 어느정도 지워지는 편인것 같아요,,,,,
G,P11,S37,23464,0,P,눈에,리무버,지워,자극,세정력,5.65,5.04,4.94,2.52,2.35
G,P11,S37,23464,1,P,행사도자주하구 ㅎㅎ 눈가지울때  따가움 전혀없고 순한것같아요마스카라 아이라인도 잘지워지는 편입니당,가격도 저렴해서 세일할때 많이 구매해두고 있어요,눈 따갑게 하는 리무버 극혐하는데 이건 순해서 눈 하나도 안따가워요,리무버는 솔직히 잘 지워지기만 하면 된다고 생각하는데 싸고 잘지워지니까 자주 써요,순하면서 진한 메이크업도 깔끔히 지워지는 제품이여서 좋았어요,,,,,
G,P11,S37,23464,0,N,눈에,리무버,지워,세정력,들어가,4.72,3.35,3.35,2.15,1.95
G,P11,S37,23464,1,N,알코향이나 강한 자극적인 냄새가 없어 좋으며 눈시림도 없어요,처음에는 별론가 싶었는데잘 안지워지는 마스카라도 잘 지워져서 잘 썼어요다만 유분감이 적어서 눈 화장 지우고나면 눈가가 엄청 건조해져요,저렴하고 순하고 잘지워져요,어차피 하고 세안 할거기는 하지만 유분이 많다는점,잠깐 놀러갔을때 리무버 없어서 올리브영에서 소량으로 팔던거 썼는데 세상에 눈 화장 특히 마스카라 진하게 하는 편이라 리무버로도 잘 안 지워져서 골치였는데 이걸로 화장솜 두장이면 지우고도 남습니다,,,,,
G,P11,S37,26968,0,P,클렌징,지워,티슈,자극,비페스타,7.39,3.49,3.15,3.14,1.94
G,P11,S37,26968,1,P,집 들어오자마자 바로 이걸로 1차클렌징 하는데 피부 자극이 있을까봐 걱정했지만 전혀 자극도 없었고 편한데다가 오히려 주변에서 피부 톤이 밝아졌다고 하더라구요,모이스트와 마찬가지로 피부에 정말 순해서 사용하기 좋지만 건성피부에는 핑크색 모이스트가 사용 후 수분감이 느껴져서 더  좋은 것 같아요,이거 전에 글로우픽에서 받아서 쓰고 있는 제품인데 진짜 지우기도 쉽고 아이리무버로 눈만 싹 지우고 나머지는 이걸로 닦으면 진짜 깔끔하게 피부속을 다 지워주는 거 같고 솜은 부드러운데 약간의 알코올냄새라고 해야되나 그거 빼곤 좋은 거 같아요,클렌징 용품 쓰기 귀찮을때  한장 뽑아서 쓱싹 하면 다 지워진다,클렌징 티슈 많이 써봤는데 이게 도톰하기도 하고 가장 촉촉하더라구요ㅎㅎ 그래서 얼굴 지울 때도 자극이 덜한 느낌이라 좋았어요,,,,,
G,P11,S37,26968,0,N,티슈,지워,클렌징,리무버,않음,2.87,2.69,2.54,1.76,1.48
G,P11,S37,26968,1,N,근데 눈화장은 잘 안지워져서 눈화장만 따로 지워야하는 번거로움이 있다,어 이거 클렌징티슈 1위네여 친구집에 며칠 놀러갔을때 클렌징오일 없어서 이걸로 화장 지웠는데 진한 아이메이크업 말고는 잘 지워지긴 했던 거 같아요,흐르지도 않고 세정력 좋았는데 약간 자극적이었어요 ㅜㅜ,따로 아이리무버 써야 할듯 ㅠㅠ 피부 잘 지워지는데 피부 얇고 민감성은 좀 어려울거 같아용  그냥 밖에서 쓰기 좋음,아무래도 물티슈처럼 생긴 애라쓰던거 일본 여행가서 화장 지울때 쓰려고 챙겨갔믄데캐리어에서 꺼냈더니 묘하게 살짝 터져있었어요어쩔 수는 없지만 략간 슬펐던 현실 근데 진짜 조와요,,,,,
G,P11,S37,72940,0,P,눈에,지워,폰즈,좋았어요,순한,4.07,4.06,2.37,2.04,1.96
G,P11,S37,72940,1,P,여태까지 쓴것중에서 세정력 제일 좋았어요,그래도 피부에 트러블 없이 꽤 괜찮은것 같아서 추천합니다,아무래도 눈가는 예민해서 순한 리무버를 사용하는데 이 제품은 자극없이 지워져서 좋았어요,그래서 하나 장만 했는데 왠열 솜이 적셔서 눈에 얹혀주고 3초만 새고 비벼주면 끝 진짜 깔끔하게 끝이여서 좋았어요,너무 오일리 하지도 않고 사용감도 만족스럽습니다,,,,,
G,P11,S37,72940,0,N,눈에,지워,리무버,들어가,좋았어요,5.64,2.81,2.36,1.7,1.59
G,P11,S37,72940,1,N,여태까지 쓴것중에서 세정력 제일 좋았어요,타 어플에서 체험단으로 받고 사용해봤는데 성분도 순하고 메이크업도 잘 지워지고 눈에 들어가면 따갑지도 않고 그러더라구요,아무래도 눈가는 예민해서 순한 리무버를 사용하는데 이 제품은 자극없이 지워져서 좋았어요,제가 진짜 귀차니즘이 짱짱 심한데 점점 화장품들의 제품력이 좋아지면서 마스카라가 진짜 너무 안지워지는거에요,세정력도 좋고 눈에 대놓고 닦아도 하나도 안아파요ㅎㅎ,,,,,
G,P12,S40,119285,0,P,오일,머릿결이,헤어,향도,리치,3.99,3.63,2.81,2.75,2.46
G,P12,S40,119285,1,P,끈적임이 덜하고 흡수력 좋아요,아무래도 헤어에 발라주는거라 향도 중요했는데 머리에서 좋은 향이 나서 좋았어요푸석하고 잘 갈라지는 머리라 모발끝부분을 잘 관리해주니까 갈라짐도 덜해지고 머릿결도 꽤 좋아보이는거같아서 아주 만족합니다,향이 바르고 나서도 오래오래 지속되고 진짜 리치라는 이름에 걸맞게 엄청난 영양감을 선사합니다,손상모엔 무조건 리치 글구 효과는 첨엔 좋아서 완전 강추에 보들보들해졌는데 내성이 생긴건지 나즁엔 그냥저냥 ㅜㅜ,적당량 머리끝에 발라주고 잇는데 바르고나면 머리결 부드럽게 잘 정돈되요 ㅎㅎ향도 괜찮네요,,,,,
G,P12,S40,119285,0,N,노워시,리치한,오일,모발,무거운,3.3,2.21,1.81,1.51,1.46
G,P12,S40,119285,1,N,엄청 되직하고 꾸덕해서 머리 말린 후 사용해주면 세상 이렇게 부들부들할 수가 없고 묵직한 제형임에도 사용감이 부담스럽지 않음,탈색하다 머리 탄 극손상모 헤어를가졌습니다ㅜㅜ 머리가 마르지 않아 출근 시간이 배로 걸리고 다끊어져서 결국 머리를 숏단발로잘라버리고 이에센스 열심히 사용중입니다이름에서부터 보이듯이 매우 리치한 제형이며원래 제 머리카락에 이제품을 썻다간떡진 머리되기 쉽상일테지만극손상모에 써주게 되면 머리가 차분해지고드라이기를 썼을때 머리가 바삭해지는 느낌이덜하게 됩니다,전 향이 극호였구 펌핑이라 편하구 양도 은근 많아서 좋았어요 ㅎㅎ,내 머리 끝을 하루 안에 촉촉하게 할 수 없어향 저에게는 완전 취향리뷰보니 완전 사바사,어어엄청 꾸덕하지만 막상 잘 펴바르면 떡도 안지고 머릿결도 부드러워진다,,,,,
G,P12,S40,34582,0,P,머릿결이,향도,아모스,효과,바르고,2.58,2.54,1.64,1.23,1.05
G,P12,S40,34582,1,P,향도 좋고 즉각적으로 머릿결이 부드러워지는 느낌을 받을 수 있어서 좋은 트리트먼트에요,모발에 영양이 채워지는 느낌이라 좋아요,향도 달달한 향 납니다 가격은 좀 있는 편이라 저는 대용량 사서 쓰고 있어요사용팁은 샴푸 후에 꼭 물기를 수건으로 없애준 후 사용하면 더 효과가 있어요,이거만큼 효과 좋은거 찾기 힘드네영 이거 두피 말고 머리카락에만 바르고 몇분 놔두고 헹구면 정말 넘 좋습니다,미용실에서 자주 본 제품이라 구매해 봤는데 역시 좋네여 머리가 찰랑찰랑하니 머리가 상하신 분들 사용하기 딱 좋아요,,,,,
G,P12,S40,34582,0,N,머릿결,좋아,향도,효과,부드러워,2.39,1.89,1.25,0.88,0.74
G,P12,S40,34582,1,N,미용을 많이한 머리라 손상이 많았는데 이제품사용하고나면 부들부들 머릿결이 좋아보여요,향도 좋고 사용하면 머릿결이 진짜 물미역처럼 매끈하고 부드러워요,물론 오래가지는 않지만 워낙에 1도 안받는 트리트먼트들이 많아서 이정도면 만족해요다만 면세점에서 사면 꿀이었는데 요즘 면세찬스가 없어서 아쉽네요,얘는 정말 믿고쓰는 제품 아닌가용 반곱슬이라 정말 어릴 때부터 머릿결 좋은 친구들이 부러웠어요,정말로다 ㄹㅇ강추합니다전 부시시한 머리인데 이거쓰면 찰랑찰랑 하게 가라앉고ㅠㅠㅠㅠㅠ 하루라도 안쓰면 머릿결이 어후진짜 필수템이에용,,,,,
G,P12,S40,65073,0,P,오일,머릿결,향이,헤어,모발,4.1,3.1,2.88,2.81,2.4
G,P12,S40,65073,1,P,수건으로 물기 털고 5번정도 펌핑해서 머리카락에 바르고 스킨로션바른뒤에 헤어드라이기로 말려주는데 바르지 않았던 시절보다 머리끝이 훨씬 차분해지는게 느껴져요,가끔 헤어오일 손으로 바를때 손에 미끄덩거리는게 싫어서 머리카락에 발라주고 손씼는데 이건 그런 잔여감없이 머리카락에 잘썻어요,향도 너무 좋고 제품이 오일리해서 확실히 머릿결에도 도움이 되었어요하지만 단점은오일리해서 양조절을 실패하는 순간 머리를 다시 감아야한다는 문제가 있답니다그래도 제 애정템이에요,향도 좋고 쓰기 좋아요,추천머리가 너무 상해서 방방 뜬다 추천머스크 계열인가무겁고 달달한 향이 좋다,,,,,
G,P12,S40,65073,0,N,오일,바르고,젖은,향이,상태,3.55,1.76,1.71,1.67,1.4
G,P12,S40,65073,1,N,별 하나 뺀 이유는 머릿결이 좋아지는 건 못 느끼겠고 바르고 나서 윤기가 난다,이거 쓴지 벌써 2년 되가는데 이거 거의 제 머리카락이라고 해도 과언이 아닐정도로 디게 잘 써요,탈색하고 극손상모일때 이걸 발라야지만 머리가 빗겨졌어요,제가 그랬거등요 조금만 바른다고 발라도 굉장히 떡져 보야요 그만큼 영양분이 많다는 거겠쥬ㅠㅠ 재구매 의사는 없습니다 한국인은 역시 미장센인가0,극손상머리라 오일 필수인데 엑스트라 리치여서 그런지 다른 오일에 비해 확실히 윤기나는게 느껴져요,,,,,
G,P12,S40,98046,0,P,머릿결,평가단,효과,드라이,차분하게,2.08,2.06,1.95,1.62,1.59
